,content,score
159,设计很好，开关很流畅，很舒服，但是当插入大插头时（三脚插头）会有点卡位的感觉，，其他感觉都很好，充电口也很好,5
160,"很不错，精美，也很实用，买来当充电器的，价格比充电器还便宜，还可以当插座用，值了!
只是线太短了，太短了，太短了，亲测1.7米，放不到沙发中间了",5
161,第一次使用小米带USB的排插，质量杠杠的，可以同时支持3台手机的充电，且充电速度很快，大品牌就是不一样，线路质量很好，有安全保障，价格很优惠，我很满意，全五星好评?,5
162,很方便的一个插排，第一，不占地方，放在柜子边上就可以了。第二，外观好看，黑色很大气。第三，功能齐全，三个五孔的，三个数据线接口的，电源稳定。买了两个，真心不错。,5
163,这个插座非常好用，带了3个U**口，手机，相机可以同时充电，不用带好几个充电头了，做工精致，出去玩儿带着，更显出优势！,5
164,非常高端大气的插电板，外表简洁，插口比较多，放家里使用非常适合了。京东的快递非常给力，昨天买今天就到，最幸福的事情就是早上被京东快递员的电话叫醒了。,5
165,很不错，用了一段时间了，还是小米的插线板好用，用来冲小米手机，冲充电宝等等，外观很好，质量不错。,5
166,刚刚拿到这款插线板。从整体设计来看，很有米家的风格。简约，大气。插口那一面是磨砂的，摸起来手感很好(没事别玩电哈)。目前还没有usb接口，充电速度如何。不过是米家的产品，应该充电速度过得去！,5
167,插排很好用，喜欢小米的东西，再配合小米单插座，就更好控制了，一个总开关，一个分管开关，搭配小米网关和小爱音响等各个智能组件，打造智能家居，非常不错~,5
168,扩展效果很不错，自带USB充电口，虽然是输出是5v2A，比不上快充，但好在方便，电压电流稳定。放在床头还是很不错的！,5
169,出差旅游带一个插线板很方便，手机pad之类的直接插USB口了，插头可以留给相机电脑用，不用担心冲突问题了。现在电子设备越来越多，没个插板，充电都是问题。,5
170,N次买小米家的东西了，从手环开始，路由器、智能插座、WiFi信号放大器等等，每次都很满意，这次也不例外，智能插排，手机上也能控制开关，省去了每次再去开关的功夫，颜值也在线，满意,5
171,一米长的线  开关按钮有灯 晚上插排在地上不容易绊倒 很好用 白色也很好看 很喜欢的插排 用到现在没有质量问题,5
172,好用，基本上，青米给米家做的这个插座，是我家必备的插错了，放在床头充电用，很好用，颜值也比较高，给五星好评吧！?,5
173,小米简洁的设计延续到每一款产品之中，简单，整洁，大方，很不错的产品。还是儿童防止触电的设计，老公专门用一次性筷子倒倒，倒不开，插销轻松一下就插进去了，不错的设计，放在屋里每一处都不会显得突兀！以后还会继续支持小米的！京东物流也很快,5
174,常见的包装，算是比较经济的一种了，主要是网线够长，一般的家庭室内连线够用了，一次性成型的水晶头，接线上应该不会有什么问题，总之--对于一般的家庭、办公网络连线，非常的够用了。,5
175,小米现在真的好强大，去体验店看了一下，觉得这个插线板真不错，比一般的插线板瘦，还有三个USB口，特别实用，也很美观，喜欢喜欢?,5
176,小米的插排真的是很不错呢，这一款设计，简洁大方，通体白色的，做工很不错，也很结实，表面看不到衔接处，而且是新国标的，放在床头上用很方便，不需要，太长的线，嗯，很合适啊，这一款，还有独立的开关。,5
177,非常好用，美观大方，适合新一代的家居生活装修，清清爽爽，买了3个了，还2个小的，放床头柜，都非常好用，省心,5
178,小米插线板真的很好，三个U**插口，还有三个三相的，嗯，很好，用，但是没有，西蒙的插座的好差感觉，插口色色的,5
179,最近时来运转，网购都靠谱，这个放心买咯~小狗吸尘器+野兽派+小米插线板，特此点名表扬，小狗续航很长，每天需要的地方吸分把钟，差不多半个月才充一次电，服务还特别好，。过节送给麻麻的野兽派到货及时，精美，虽然贵点，但是麻麻也以为几十块，哈哈哈，她开心就好。小米插线板也很好线够长,5
180,小米的品质，做工都很好，这个插盘也很方便，有快充的功能，给手机充电的时候不用去专门找充电头了。插头的位置有的有米标，有的没有，客服说是生产批次不用。先试用，用的好以后再来回购。,5
181,非常棒啊特别好用，三个usb插口， 我可以插风扇，灯。宿舍神器啊，颜值也不错，超级棒，做工很好。很满意的一次用户体验,5
182,终于收到我需要的宝贝了，东西很好，价美物廉，满意的一次购物。无论是服务的态度还是对物品，我都非常满意的。客服态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我表示由衷的敬意。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的。,5
183,买这个插排主要是给usb3.0分线器供电的，正好小米的usb是输出5V2A，配合山泽的分线器太完美！,5
184,之前的坏掉了 很喜欢小米带usb这款插线板 黑色很时尚 霸气 很喜欢 现在什么东西都喜欢在京东商城上购买 方便快捷 不管买什么基本第二天就会送到了 实在太方便了 适合我这种懒人。。。,5
185,看吧，就是这样子，白白净净的很喜欢，插孔也多，非常合适我在宿舍用，喜欢！,5
186,这玩意挺有份量感，线挺粗实的，给予一种安全的感觉。最美的插线板有木有？??三个usb接口着实很方便，充一下电子配件稳稳**，充手机速度就略慢了，还是老老实实用原装把哈哈,5
187,小米插排，买过好几个了 非常好用，单冲很快，三个一起充就比较慢了，但是很方便，也很美观！真的很不错，要是usb功率再能提高点就完美了！带防护，不怕孩子往里插东西了！,5
188,小巧可爱，漂亮又好用，放客厅沙发上充电用，还有三个usb口，很方便,5
189,小米五孔插座质量非常好，做工精细，有防护措施，插孔带有安全保护盖，内部做工用料非常好，带有安全保护措施，使电器产品能够安全使用。,5
190,非常好用的插线板，充手机很快，完全够用，关键是电器功率过高插线板会自动跳闸，用取暖片会跳，很安全的感觉。,5
191,这是买的第二个了，之前买了一个白色，非常好用，开关上有个白色的小灯，非常柔和，很有质感，有三个u**插口，和三个电源插口，足够用了。,5
192,不错，东西看着很精细，用着同想要的一样，有定时控制和遥控，还能统计用电量，很好，以后控制设备就方便了，好评,5
193,颜值很高，三个插口够用了，两台1060的本子完全可以带动，而且三个USB接口可以给电子书 蓝牙耳机什么的充电，还是十分方便的!,5
194,外观漂亮，做工精致，带usb口方便，插头很小巧，不影响同一面板其他插头一起使用，线很粗很软，总体非常满意！,5
195,小米的小家电还是蛮好用的，之前买的是个白色的用了蛮久这次买了黑色的感觉也很霸气啊。充电多口多功能很喜欢。??????,5
196,出门应急买来用的，很给力，关键是有usb插口，解救了手机啊?  而且插排不大，不占很多空间，也能轻一些，比较方便。?,5
197,办公室使用，很方便，三根线三部手机，充电互不干扰，干净整洁，不用天天插拔充电器了，也不用来回带着充电器了,5
198,非常经典的小米设计，但大家都在说开关的手感不是太好，犹豫了很久，终于买下了，用起来还行，充电非常方便。小体积的设计，放在床头柜上也不会占用多余的地方。不错，很喜欢。,5
199,快递速度很快，昨天拍的，今天中午就到了，很满意，外观简洁大方，功能很强大很齐全，大家看了都说好，我也很喜欢，继续支持！,5
200,这个长条设计很合理，放在桌上不占空间，尤其适合放边边上，餐桌上办公桌上使用非常巧妙。,5
201,很好，很不错的一款插排，买了两次了，挺好的，简约大方得体，很好看，而且很好用，非常棒的一款产品，很不错，真的很不错，值得后来，值得体验，你没有看错，很好，包装很到位，京东物流依然很快。。,5
202,挺喜欢小米的东西，之前买了个电视盒子也还不错，最近家里真好插头不够，又要插电脑电源，又要充电，刚好看到这一款，完全契合我的需求，完美！,5
203,小米的接线板，第二次购买，感觉整个还是满艺术的感觉，上面的三个usb接口非常的实用。线还蛮长的,5
204,很好啊，看着很漂亮，高端～～～～～质量也挺好的，寝室里好多有我这充手机，usb也真的快充无误！！！ 快递也是专门的盒子超完整&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;&hellip;快递很快，在本地就有仓库，很方便，一天就到，正好解决我缺插座的紧急～～～～～～～～～～最后啊，很棒很棒！！！会回购！！！！！！！！,5
205,质量忒好！拿在手里十分的秀气，大概1.8米长的电线！发货速度也快！插入的感觉很不错，一点不生瑟&hellip;哈哈&hellip;&hellip;非常实用的设计！！,5
206,整体还是不错的，线不是很长，之前用的插板，老化了，插口接触不良，真心怕，赶紧换一个好一点的，这个带USB插口，手机充电都不用那么麻烦了，很喜欢。赞一个，物流也快，选的自提，49元免邮费，哈哈,5
207,总体来说很不错，外形尺寸小巧，很给力，电线在可以接受的范围内，总体来说是一次满意的购物，不错不错不错，喜欢的朋友可以参考，插座的外形比较有设计感，希望可以用的长久，习惯性全五星好评。希望品牌能一如既往做的好，不错不错不错不错不错不错不错&hellip;~~~。,5
208,单控功能，还带指示灯！usb接口也很方便实用！电压目前观察也比较稳！,5
209,很斯文很小巧的样子，很好用。开关也是小小的，插头也是小小的，不占地方。USB接口充电的时候，能听到一点小小的电流声，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,5
210,好小巧，好苗条。黑色的很喜欢哦?喜欢小米家的东西。很好用。棒棒的哦。点赞?信赖京东，几乎每个礼拜都从京东买东西。家用大件小件，大到家具小到纸巾，多的都数不过来。家里的每个角落里都能见到，从京东买的东西。物流快，东西也值得信赖，产品质量有保障。服务态度也好，经常会有些活动。快递小哥服务态度好，快递也快，只要是晚上十点之前下单，第二天都能到，省去了很多的麻烦。如不喜欢或者是有质量问题，快递带着新的来换旧的，真心的很贴心。,5
211,京东网首选，方便快捷，质量保证，售后到位。价格合适，公司采购，很满意。这款图片没拍，直接交给申请的部门了。反映好评。,5
212,本插座设计上，加上了U**接口，整合了相关电子产品的充电功能，省去了携带、寻找充电器的不便，确实很棒！让我想起了铅笔和橡皮连在一起的故事&hellip;&hellip;,5
213,好快，不错，外观漂亮，客服也很好，有问必答，快递小哥点赞，早上就来电话，送到，产品到了，马上用上，用的好的话，还会回购的,5
214,做工精致，小巧，不那么占地方，线长1.5米，完全够用了，usb非常实用，中午不用再为找不到手机充电器头发愁了！,5
215,很赞，买了很多次了，安全放心，尤其是显示灯，不亮不暗，恰到好处，各种方面都设计的很细心，模样也超级好看，以后换新项目还会买这种插座,5
216,还没用，舍不得用啊，太美了，小白白的，从北方背到南方。分量还真是有的，没法子，用了小米就爱上小米。别的不说，既便宜又好看，更是欣慰的质量没问题。！,5
217,很好用，也很好看，非常喜欢。用来给加湿器，咖啡机，监控供电，有时候线太长看着烦，这样正好。,5
218,最想要的usb接口的，插小米的小凳当床头柜的特别好，之前都是用充电宝插的，很容易就没电了，现在一直放一晚上都可以，很开心。,5
219,对于电脑桌而言，电源其实不需要那么多，原来的接线板实在太大了，现在充电直接用USB 口，节约空间，很棒,5
220,经常没货，好不容易买到了，物流很快，插座也很好，安全插孔，电量监控，小爱同学语音控制，功能齐全很方便，以后家里都要用这样的插座！,5
221,第二个啦，很好用，方便，省了充电器啦，不过家里电子设备太多还是不够用的，呵呵呵,5
222,第二个，之前买个买来没几天按钮封就坏了，上网一查很多人中招，还有之前那一批很难插进去，现在这款已经改量，为什么之前那么差还买呢，便宜啊哈哈哈颜值也不错，充电还快！,5
223,用了一段时间 插线板很好用 放在书桌上 个USB口刚好重手机充电宝iPad 插座用来插台灯和笔记本电脑 还有总控开关 不用时关闭 安全便捷 小米的产品一向简洁大方美丽,5
224,小米插排外观简洁大方 做工很好 电源线够粗 插孔有防触电保护盖 u**口充电稳定  脚垫防滑 前前后后买过好几个了 都挺满意,5
225,一下子买了三个，第二天就到了，这速度非常满意！！拖线板颜值在线，还没有用，后面追评！,5
226,很不错，买来给草缸定时开灯，开增氧的，之前担心通过网络设置的这个会不稳定，前面还买了个按键设置的定时开关，用了这个觉得没出现不稳定，设置方便。插孔还多，要是可以每组分别设置时间就更好了,5
227,小米的忠实粉丝一枚，用过小米的电脑、无线鼠标、签字笔、充电宝，这次试一试小米的插板，试用下非常满意，设计时尚简约，也很安全,5
228,整套电脑 加灯都用这个插座 非常方便 足够日常使用 安全 漂亮 便捷 我很喜欢,5
229,包装很好，简约大方，小米的东西果然不错。就是刚试的时候，插线板居然全部都没反应，我就慌乱了，联系客服，也没解决啥。后来过了一会儿，又可以了，全部都可以使用了。奇怪的很。,5
230,早就看好了小米的插板，本来想买45那个的，感觉插头有点不够用，就买了这个，插的时候很顺畅，开关是触动的，轻轻按下就好了，非常不错！,5
231,超级喜欢啊，真的特别好用，用心的产品！每个设计感觉都很好用心了！,5
232,从插口上来看，三位两扁圆加三扁，3个USB充电口。已经够日常使用，设计方面没有太多花哨的东西，简单中带有一丝简约之感。正面也仅有一个左右按动的实体按键，小巧的体积，从携带上来说确实比较方便，起码我是有这个需求的，很满意，小米插线板的3个USB插口，支持的额定输出为3.1A，比现在市面上大多数USB插线板的2.4A要大不少。这样即便三个插口都插上设备，也能保证平均1A的充电输出。小米插线板也支持自动识别充电设备是否支持2A快充，并为其分配更大的充电输出。,5
233,质感特别 好，放在办公桌上也特别顺眼，手机也可以随时充电，很喜欢,5
234,"质量非常好，与我的想象完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实",5
235,感觉以后所有的插座都要换成小米的了，这种总电开关很好，没有松松垮垮的感觉。可链接app查用电量，看着电量，开始节约起来了，哈哈,5
236,"小巧玲珑，外观高端大气上档次
不占位置，安全性能高，用着放心",5
237,"清晰的小米风格，做工、手感非常好，性能和可靠性应该可信的。
有问题再追平，没有问题就不说了，哈哈哈",5
238,哦，这个小米能很好，也可以手机再插上去，充电非常好，给满分五斤，这个，颜色也很好，黑色的，还有白色的，电源连接很好，不占地方，五星,5
239,送过速度依旧快，头天燕晚上下单，第二天上午10点前就收到了。这个插座很有份量感，拿再手机沉甸甸，看来用料足；插座孔有保护设计，插入阻力大；三个U**感觉充电速度一般。整体还是好评！,5
240,好用，外观美观大方，真的好看不臃肿，孔位设计合理，开关手感特别好，五个孔真的是正正好不多不少，也没有带usb的插板那样有电流声 满分插排,5
241,功能齐全，容量大，很方便，买了好多，有大有小。用起来很放心，看起来很美观，不再那么廉价感，塑料感功能齐全，容量大，很方便，买了好多，有大有小。用起来很放心，看起来很美观，不再那么廉价感，塑料感。可以，。可以，,5
242,还不错！充电器也免了，两个功能棒极了！数据线就可以畅玩手机了，太好了！插头带走防治小孩子的触碰底片，很好啊！这么久才来，补评论一下,5
243,算是米家插座的粉啦，特别好用的插座，家里买了好几个了，过载功能很安全，而且插孔很严实，家里有小朋友的也不用担心小朋友会误触。造型简单简洁，线条很完美，十分喜欢。而且U s B的接口真的太方便了，还有快充功能。就是线再长些就好了。快递很给力，喜欢京东家的自有物流，快递小哥的服务态度比那些乱七八糟的快递公司的快递员要好很多。十分满意！,5
244,第一次买小米插线板，插线板质量很好，一次性可以放着五个手机充电，挺好的。不用的时候可以通过按钮切断电源，安全性也比较好，五星好评。京东物流速度一向很给力，第一天买，第二天就到了，好评，下次有需要还会再回购,5
245,排插一定要买好点的，确保安全！这款很适合家里有孩子的，安全，家里都是小米的，质量还是不错的。物流也很快，品牌接线板就是不一样，质量好，价格也便宜。,5
246,新插座外观很简洁大方，用着还不错，开关声音很小，放在床头不会影响休息，充电口挺多，可以同时插三个一起,5
247,一直很喜欢小米智能家电，考虑到晚上直接插手机充电一充就是一晚上，太不安全了，看到小米智能插座可以定时关闭电源，这样安全多了，以后不用考虑这个问题了，直接充电睡觉不用管了，设置时间自动关闭！太方便了,5
248,小爱这款智能音箱人机对话反应很快，播放音乐、新闻、故事都反应很快，买之前看了有些评价说反应慢，有点迟疑，还好买了，很满意。,5
249,小米的大品牌，性能很好，稳定，速度快，安全外观很漂亮，合理性很强，材质也很不错，美观整洁，没有异味，很喜欢这个牌子,5
250,线大概两米多，够用，快递很快早上买的，三点就到了，充电很快，大概一个多小时可以充满，而且，热，很小米?,5
251,买的是第二次了，很好用，有直接插口的。不用充电头，很方便，省事了不少呢，之前是在**买的，因为京东的快嘛，所以直接买了，的确很快呀，也很好用，很方便,5
252,不得不说非常好用，三个usb接口真的是太方便了，充电头都不用多少了，质量肯定是有保证的，线相当粗，看着就有踏实感,5
253,完美的帮我解决了排查不够用的情况，各种充电器都能用，还有电脑屏幕，手机，电热毯，平板，等等，太好用了，一如既往的喜欢小米家的产品,5
254,质量很好，做工精致，设计合理，布局紧凑并且方便使用，线长应该在一米五到一米八之间，手边没有尺子，大概是iPhone自带数据线1.5倍多一点。,5
255,头一次买小米的插线板，很不错，简单好看，U口也很方便，还有电源开关，线也够长。很好！,5
256,信任小米 手机都是小米的 质量很好 方便简洁 功能很实用 米粉一枚 会一直支持小米的 国产很强大 中国的产品就是好  全5星服务,5
257,外观好看，接口多，还有USB充电口。用的料好像很高档，手感很好。插电口还有防触电的挡板，就是有些旧的插头插进去有些费劲。但瑕不掩瑜，这个价格买到这么好的接线板，很实惠。小米的东西真的性价比很高。很满意！,5
258,"害怕.jpg



米家的商品体验非常不错，价格也实惠。
这款插排外观精美，支持Universal&nbsp;Serial&nbsp;Bus(缩写敏感词汇差评)充电，适合一切原装不送电源适配器的小用电器(没错，说的就是你，米家牙刷)。",5
259,拿到手感觉挺小，但是宿舍够用了，特别是usb插口，，一个小灯用，一个是不能正反插的数据线，一个是可以正反插的数据线，还有其他插口电脑用，简直是太赞了，开关也方便，特别是防单插入特别好，～～赞赞赞，京东配送也很快～快递小哥人也特别好(?▽?),5
260,造型很好看，插孔有一定防尘功能，其它作用和其他插座差不多，价格实惠。第二次购买，送给我妹，她很喜欢。放在宿舍很实用，usb口正好可以连接灯管。,5
261,办公室的插座又坏了，直接买了一个带ubs插口的，可以手机+充电宝一起充电了，充电速度不错，很好的插排，从重量上可以感觉出用料足。,5
262,不错啊，很方便，现在好多东西买来就没有带插头，有了这个usb借口真的是方便许多，再也不用到处找插头了，总的来说是物有所值，暂时还没发现什么问题?_??,5
263,酷酷的颜色不错，想来买了不下5个排插了，各个地方都配上一个。而且现在旅游都带上排插，感觉很方便，朋友们很喜欢，充电旅行必背用品，棒棒哒！,5
264,小米的设计感很强，细节也很到位，值得信赖！提个小意见：总开工别用按键式的，断电后不会自动开，必须重新打开总电源，人性化不足,5
265,买了白色款的，外观高端大气上档次，很有范，插孔是防触电的，很紧，两个usb充电口很方便，不足之处嘛就是线有点短，开关有点松，总之，小米插座是一款很不错的产品，值得购买！,5
266,蛮好的，扩容了好几个插头，又没有电线的缠绕。插小米的小USB灯也很适合。,5
267,特别好评！有质感 用心 细节完美的一个插座 侧面亮光正反面磨砂哑光 设计很走心 符合我的审美 中国制造??,5
268,我为什么喜欢在京东买东西，质量、速度、价格都没得说，这个小米智能插线板也如此，看了很多的文章和评论，怀着期待的心情购买了这个产品，闪电般的就送到我的手里，物流太赞了，产品包装完好，质量刚刚的，连上网，迫不及待地设置完，一切正常，兴奋中...，这下手机充电不再因为忘了拔而过充了，早饭也得到了预约，太方便了，还能统计家里的用电量，真是考虑周到啊，100分没问题，继续关注智能产品，继续关注小米，继续关注京东。,5
269,"昨晚下的单，今天上午就到了，给快递小哥点个赞。
小米插线板颜值就是高！拆开包装那一刻就被惊艳到了。
线材很结实硬朗，插板外壳也很有质感，令人舒心。插上电源，打开开关一切正常！",5
270,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，三个插口都插上设备，也能保证平均1A的充电输出。小米插线板也支持自动识别充电设备是否支持2A快充，并为其分配更大的充电输出。",5
271,挺不错的，一直以来都很喜欢小米的东西。还有usb的插孔，很方便，充电的速度也很快，包装大气精美，好用。,5
272,第二次购买，这次的包装也不同了，不过还是很好看，今次我买的黑色，指示灯变好看了，如果插线板有个螺丝挂孔就好了，防滑垫不错，usb接口智能，快充手机，iphone满速不在话下，赞一个！而且安全门确实给力，家中小孩也不用太担心,5
273,东西的性价比还是蛮高的，外形瘦长，看起来很简洁，比较喜欢这种设计。每个插口里面都有个安全门，安全性很高，虽然用起来插口比较紧，但是，家里面有宝宝，安全性还是最重要的。,5
274,喜欢，黑色的也很好看耐脏，没有使用，但是是好的，快递也很快，很给力，质量摸起来也好。很喜欢的，下次希望可以有选择的，线可以长点。,5
275,很好用插线板收到了，我超喜欢，特别满意。做工质量特此好，效果也超棒，做工质地更是没的说服务态度也很好，店家很有心，发过也很快的。没几天就收到了宝贝，商品质量也很耐死，朋友都说好看，和我要商家的链接，下次还来这家店买。,5
276,小米的插排质量非常好，这个插头很多，适合放在电视柜，电脑桌的位置，外观美观，外露也不难看,5
277,外观漂亮，坚固耐用，联网后可远程断电，方便实用，配上一蓝一白指示灯，简直就成一个生活中的艺术品，不错。,5
278,很好用 数据口的充电简直太方便了 给小米充电宝充电很快 而且出门用太方便了 可以少带充电头 出门必备,5
279,很好，感觉比同价位公牛要好，细节做的很到位，插口安全门做的也不错，三孔的都带安全门，开关是带过载保护的空气开关，这个很不错，ubs口觉得用处不大现在都流行快充了。,5
280,小米的东西没得说，做工精细，质量好，这个还有三个USB充电插口，非常方便,5
281,一直很信赖京东物流，很快，物流小哥态度很好，物流速度从没失望过，小米这个插排，很实用，usb插口很有摒弃传统插排的风格，其他的常规插口很硬，大家反映也是如此。看来，应该是怕插头插不牢，所以这样设计的吧，不错，很好，安全！,5
282,东西挺不错的 从出来一直都想买 放在桌子上面也挺好看的 很赞 而且可以直接链接app 可以制作智能关系链 很方便 查拍很不错啊,5
283,很棒，插座功能齐全，可以插三个插头的，也可以插两个插头的，还可以充手机，颜值高，质量好！赞赞赞！,5
284,第二次买了，我觉得这个拖线板质量很好，很有分量，充电快慢我还真不知道，一般就冲一些自己不配充电头的小东西，手环，手表之类的，很方便，而且觉得很好看,5
285,讲真惊艳到我了！以前都是买公牛，这次想着既然买了小米手机，插线板就也买个小米的吧。到货发现颜值好高啊，第一眼就感觉做工出色，这种产品给人的第一映像就很好。实际用起来也给我一种稳定，优质的感觉，不会像劣质产品插个插头就冒火花，插头插进去一点都不会松动，这感觉真的很好，很放心。@如以后没有出现什么问题的话，插线板我肯定肯定优先小米了。,5
286,不错的插线板，各买了20只，3孔位的跟6孔位的，帮我部门买的，很好用。只是打包的太恶心了，用了斐讯的破箱子，还用了很多胶带补缝，然后就是根本没打包装，直接往箱子里扔进去，压破了很多。不爽。就不能好好的叠起来放充气气泡么？,5
287,拖线板很小巧 自带的usb也非常方便 非常喜欢这个设计 而且开关非常小巧 二叫三角一应俱全 非常棒 很喜欢 五星好评,5
288,嗯，米粉，没办法，太爱了，颜值高，又好用，一下买了两个，又不会过度包装，环保，真的很不错，家里全是小米的东西。哈哈哈。。。。。,5
289,"购东西产品质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实， 物流服务态度很好，运送速度很快，很满意的一次购物一个惊喜。不错。好评。",5
290,插板很不错，很喜欢，如果是智能的那就很完美了，配合我的小爱同学，简直是美滋滋，哈哈，赞一个，京东物流不说了，赞赞赞,5
291,很好用 两个手机的用着很方便  昨天不小心把啤酒打倒了 啤酒进到插线板马上就断电了  碰的一声吓死我了 酒瓶都炸烂了 还好人没事 今天等酒干了去试了下 插板还是好的 还可以继续用，，，,5
292,小巧实用，也不会很占地方。我可以同时插台灯，充手机还要用吹风机。也不会有很大的电流的声音，我觉得蛮安静的。,5
293,首先物流很好快，快递员很客气。小米3usb接口真的很方便，家里都是用这个。现在办公室也放了一个，电子时代什么都需要充电器，自从有了usb接口，省去了还要带充电器，直接一根数据线，全部搞定。,5
294,精致有品，3个U**口真是太方便了，插口的安全挡片也很实用，一来防止小朋友乱插东西进去，二来插孔朝上放置的时候能防止异物掉入。陆续买了3个来替换家里的旧插线板了，,5
295,还不错，有usb接口，很方便，孔里还有小隔片，很安全，还有线还蛮长的，推荐，但是我的这个感觉被人用过。。,5
296,小米，一如既往地领先。线长大约1.5米左右，三个三孔，三个usb，而且usb充电情况下充电速度很快，绝缘保护做的非常好，一点金属也不漏，插排很小，一点也不占地方，支持小米。,5
297,相当不错的做工，白色很漂亮。拿在手里感觉很厚重，小米性价比首选。这款用起来也比较省地方，当然了安全最重要。感觉就是开关阻尼好不太好其他都不错,5
298,插座很好，很细长，不占空间，用来放在电脑桌上，给电脑和手机什么的供电，因为usb也有，普通的插座也有，所以非常方便，但是插头插进去的时候声音怪吓人的，怕啦的一下，我还以为我把插坏了呢,5
299,很满意，已经插满满**！很实用，正好可以玩开车游戏！全家人都爱玩！,5
300,带USB的排插简直是我的生命之光！！爱了！不紧不松刚好，不用担心太松导致插头松动，也不用担心太紧拔插头的时候太用力搞坏！555相见恨晚。而且我昨天买的今天就到了，好快啊，真滴喜欢,5
301,非常不错，拿到就用上了插口多。再也不用担心没地方插了。USB那个口设计的太合理了。再也不用跟老婆抢插座了。哈哈。下次还会再次光临的。好评。除了贵点没有别的毛病。,5
302,之前买的360的，小米手机充电很快，但非常虚！！！！十分郁闷！换个小米的试试！看看还这样不！！！补充下，小米手机用自带充电器充电就不虚，用360的那个就很虚！小米这个用完再来评价！！充电宝都是毁手机电池的大杀器，以后再也不用充电宝了！,5
303,小米的产品一直都是无印良品的感觉，这个插线板也是。比较干净，没有其他插线板那种红红@的看起来很花，很喜欢这个外观。USB充电的速度虽然没有手机快充快，但是也可以用还是挺方便的。,5
304,很好用，有USB接口就很方便，而且有一个开关也很安全，产品也很漂亮，已经用上了，很好用的，满意。,5
305,现在才有机会来评论。非常好给电动车充电的，再也不怕把电瓶冲坏了。可以定时，方便耐用。高大上，支持小米。,5
306,良好的货物+京东的物流，构成一次完美的购物体验。家居做工精美，造型圆润硬朗，倒角霸气，表面工艺细致，结实有分量，用料十足。服务到位，有求必应，装好后爱不释手！,5
307,算是小米家多年的明星产品了，特地选了黑色，视觉上不突兀，很低调，插口丰富，非台式电脑使用的话可以配合很多设备了。安全门设计的比较紧，需要练习技巧才能更顺利滴&hellip;&hellip;总之就是好！,5
308,这个这个很简约 又实用 已经是第二个了 买来家里一个 看起来很舒服 没有菱角设计 感觉温柔有贴心 哈哈哈 被我的评价折服了,5
309,产品特别好！给红米手机用的，完美替代随机充电器。,5
310,不错的电池，排插及LED灯，智米产品质量不错，外观工艺很棒，不愧小米旗下产品，一次性帮同事买了3套，包括2支LED灯，1个电源排插，帮家里买了1套，都说很不错,5
311,收到后欣喜若狂，第一次用小米产品，做工还是不错，光滑，插入很顺畅，指示灯光亮很微弱，不会影响夜间休息，插头间距合理，应该能用的住吧！有待考察,5
312,这个插排，收到货以后第一感觉是很有料，不是轻飘飘的，另外，用起来的感觉就是方便，因为电视机挂墙，留给插头的空间不多，小米的小扁平插头很顺利的解决了这个问题，非常满意，希望耐用，好评！,5
313,好！非常好！颜色大气 质量也很棒 背出去非常有质感 唯一问题&hellip;对不起走错片场了,5
314,"还是品牌的好，线很粗功率大，
插上耗电大的电器不会有火花，之前在小超市买的其他品牌的插座，暖风机一用 都烧坏了，全部重买，昨天晚上下单今天到，速度超快，用电过大会自动断电，超喜欢小米，手机电器都是小米的了???",5
315,很好用的插排。搞活动*入手的。感觉非常值。而且也满足了我一次充两台手机的需求。白色也非常符合我的审美。唯一不足的就是一点，这个外壳感觉用料不好。。是那种廉价的货色,5
316,一分钱一分货，质量很好。支持小米，最也不怕手机没电了，可以同时充三部手机啦。,5
317,线够粗，很轻巧的插线板，USB接口充电速度蛮快的。白色的造型，跟家里很搭配。还有安全防护功能，值得再买一个。,5
318,很小巧很好看的一款排插，虽然总开关确实很松，但是手感不错，个人觉得不影响使用，而且这个价格也不能要求那么多。3个US?B口总功率15W，两款快充怼上去没问题，三款的话肯定有一个电流要小。最大2500W，考虑到一般这个价位的排插都是用来插电脑手机之类的所以超载基本不存在。颜值和性价比兼有，很不错！,5
319,"很好用！样子也很不错！小米的东西都挺不错的！
功率超值了自动断电，我很满意",5
320,一如既往地小米风格，简约，实用，注重细节，注重消费者的使用感，很棒。希望小米可以推出更高一阶的产品，更好的用料，更棒的细节，这样能满足不同需求的客户。,5
321,用上了，感觉很高大上，插线板蛮重的，好在有usb孔，非常好用，方便了不少，因为家里的头子少线多,5
322,"非常好的购物体验，速度非常乱，快递员也非常的好。
三个USB 充电非常快，我用来给iPhone 充电速度很快，也对手机没有影响。
插头位置也不会产生干扰，非常好。",5
