,content,score
164,包装不错，全密封的包装，要用剪刀才能打开。拿在手上很有份量，用料很足。从插头到电线到插座全部打着&ldquo;PHILIPS&quot;的标志，大品牌用着就是放心。外形也不错，不像以前的插座那么呆板。用了几天，没有任何问题。,5
165,昨天下单，今天就到了！很不错！一到家就用上了，感觉每个都有自己的开关很好啊！避免电器一直通着点！白色看起来也很漂亮！好评,5
166,外观纯白特好看，功能性价比也没得说了 飞利浦的东西不差劲，活动也可以 四分控位安全省事，用哪开哪 比传统一键式的功能性更强了,5
167,"单口都有开关！质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，京东快递物流服务态度很好，运送速度很快，很满意的一次购物！",5
168,不错真是不错，四个插头每个都能单独控制，而且亮灯都是暗灯光源看着特别好,5
169,很好很好用的。不错啊！质量好，价格也便宜。外观，手感都不错。家里已经很多插线板了。还是订了3个。这次装修很多活在单元门外做的。正好用上。,5
170,做工很好，线的长度也够用了，独立开关很赞，而且还一年有质量问题包换～很大，图是和充电宝对比大小,5
171,买了一个又一个，已经是买了，非常的好用，而且飞利浦的，可以有保证。一共有四个，插座，每一个都有单独的按钮，挺方便的。,5
172,宝贝，不错，大插盘办公用很方便，两台电脑，加打印机哈可以给手机充电。,5
173,感觉很好，很整洁，很结实，表面没有那么多纹路就好擦拭，哑光的质感非常好。延长线够粗够结实。,5
174,特意为小洗衣机选的小插座。设计得很好，小巧精致，质量不错，颜色和款式都是很棒的，符合描述。价格合适。,5
175,之前家里着急用买了两个 都是32块钱买的 看到19、9 活动价 赶上一起买东西 终于买到了太直了 这款很好用 间隔大 设计合理 单控也满足需求,5
176,使用方便，价格实惠，回来就迫不及待的打开使用了，物流也很快,5
177,买的书太多，就不一一拍照片了！在书店看到这本书，感觉不错，就回来东东家买了，正版书，质量和书店的一模一样，很喜欢#家买书，碰节假日买书绝对的划算，只能说我还会再光顾的！这个插座质量很好，值得购买！,5
178,公司办公室用。性价比非常高。效果非常好。还会再次购买。京东的物流配送服务也很好，值得点赞。感恩京东。我公司的办公设备全部在京东购买的。京东正品保障，开发票也方便。特别受益。,5
179,京东商城上购买的的，发货速度很快，快递大哥也是相当给力！值得点赞！这款飞利浦（PHILIPS）SPS3421C/93 插排/插线板/接线板/拖线板/插板 4位分控全长1.8米 儿童保护门排插/插座性价比较高，已经是多次购买了，不错,5
180,很好用！质量很好！靠谱！信得过！买了三个了！很安全！物流又超快的！很喜欢在京东买东西！,5
181,多孔实用，适合各种型号的插头。比较适合电脑桌，电视柜使用。每一个插孔都配有开关，很方便。,5
182,已经不止一次买飞利浦家的拖线板了，外观就很好看，要比其他家的拖线板看着顺眼一点，每个插孔都有各自分别的控制开关，而且插口有防止小孩子触电的防护措施，质量自然也是不用说了，真的非常棒非常满意！送货员态度也很好，速度也非常快，还会再来买滴～,5
183,不错，很满意的一次购物。飞利浦的插座，质量的确是好。我这款是防过载，还带收纳底座，设计的非常科学。全五分好评咯。非常棒。,5
184,很好的拖线板，物美价廉，质量杠杠的！耐用就好，还带独立开关非常不错！下次还来买！,5
185,非常好用的。价格便宜，没有总开关，感觉更方便点。一个插座一个开关，这样很方便。之前用公牛，但是公牛越来越贵。就买了飞利浦，感觉很好用哒。京东这个服务还有质量什么的，我感觉分城市也分地区的。有些就很好，有些就会不好的。,5
186,排插质量很不错，分位开关灵敏  好用，之前买一个，现在又买一个很好用耶！硬度质量也够  很满意,5
187,"1. 京东的物流没的说，第二天就到了，商品包装完好，没有任何挤压。
2. 商品外观质量非常好，拿在手里的质感很好，而且有一种厚实感。
3. 每个插口的位置设计合理，对于插放大一点儿的变压器插头也不会影响旁边的插口。
4. 大品牌的东西值得信赖，到目前用了3天没发现什么问题。没有电流声，通电产品运作正常。希望在雷雨天防雷的效果更好。值得购买。",5
188,质量不错，做工很好。开始打开包装时以为没有开关指示灯，通电后发现有隐藏的红灯。按键质感也不错。,5
189,现在用公牛拖线板的人不少，但我从京东网上发觉飞利浦拖线板要远比公牛的好多了！同样新国标，飞利浦的设计、做工、质量、人性化工艺，都令人非常满意，全白色的放在枱上很时尚。飞利浦是老牌子，名不虚传！而且价格也与其它名牌大致相同，你看4路分别带单独开关和隐现型指示灯（如图  不刺眼）、线长3m的仅38元多点，性价比很高！为安全起见，再换拖线板我仍换飞利浦的。,5
190,线绝对够长 够结实 插孔很多 够用了 防火防雷 防触电 很是不错 满意之极 五星好评,5
191,非常好，每个都可以独立控制，这样方便很多，不用整个的来控制，而且线也非常的长，可以连接到比较远的地方。,5
192,很重，感觉质量挺好的，我非常喜欢每个插孔都带开关的，各不影响，贵点也无妨,5
193,插排做工，外观，设计等都很满意，最大负荷有2500，一般是够用了，另外，送货速度非常快，这点非常满意！,5
194,挺好的，家里少了电插板真不行，到处都要插 不然根本没法用，飞利浦搞活动就买的飞利浦的，公牛基本很少搞活动了，碰到再买。,5
195,插排非常大，简洁，用起来感觉也很安全，比较放心，来的时候上面有划痕，但是不影响使用！总体，满意！,5
196,很便宜，单控的插排这个价格非常完美，1.8的线长日常足够还带安全保护门，使用起来很安全，非常满意,5
197,飞利浦大品牌，用着放心。用料十足外观大方好看，孔位间隙大实用，四位独控一键开关很方便。有了她以后再用不用插拔充电器了。,5
198,"货真价实的飞利浦大排插！价格超给力，品质也很不错。3m线，带防雷，那么好的东西上哪找去？
特别感谢京东快递员！",5
199,相信大牌，用了一段时间了，家里四个电器分别控制，非常的好，也不会跳闸，还防雷，喜欢。,5
200,发货和物流超快，中间出了点意外，京东快递小哥非常负责任的积极的解决了，态度很好。插排比想象中大点，颜值高。还没用，质量完了追加评价，好评吧。,5
201,非常满意，好用，质量很好，多功能，单个开关，完美设计，一分钱一分货！,5
202,手感好，多排插孔非常方便，质量好，新国标，防浪涌，安全可靠。质量好得没说，刚好搞活动，划算,5
203,商品物有所值！质量很好，造工不错。颜色非常好看。实物跟图片一样，没色差。京东发货速度很快，包装挺不错的。总体上挺让人满意的。我还会再来买的，也会推荐朋友来买的。,5
204,"京东快递很给力，昨天下单今天一早就到了。
排插也挺好，看到实物比想象中的有的大放在桌上挺占空间的，但是却少了一挂空，要不然就可以挂在墙上了，总体来说，物有所值。",5
205,非常好，3米长线，新国标，不怕小孩误触，2500w大功率还带过载保护，四十块钱一个椰树很超值了，非常满意，物流出了点小插曲，年过节，延迟了，其他都好，非常好，3米长线，新国标，不怕小孩误触，2500w大功率还带过载保护，四十块钱一个椰树很超值了，非常满意，物流出了点小插曲，年过节，延迟了，其他都好，,5
206,"印因为之前见过小米插线板，质感相当不错，所以最初本打算买小米的。
 买了这个之后还担心质感会不会不好，到了之后才发现，我的担心完全是多余的。 飞利浦这款质感相当好。而且能够独立控制，非常的满意，五星好评 。",5
207,这种方便，省事，不用再接那么多插线板了，弄得地上到处都是线，而且是独立开关，很好,5
208,颜值高又实用！！用来给电油汀供电的，完全不发烫，五米足够长！！买了两个，总之很不错?,5
209,很漂亮！质感，做工很好，但是一边插上插头后，对面的上面两孔插座就不好插了，太挤了,5
210,接线板是家居用品很重要的一个物件，安全性实用性，独立开关便捷省电，给孩子用的，还看重了飞利浦设计的儿童插电挡板。大品牌值得信赖。,5
211,回头客了，插座的质量非常好，做工不错，厚实，一看就不是杂牌能比的，送货很快，好评,5
212,这个插座非常好用，外观整洁，有开关控制，需要就开，不用就关，两条线互不干扰。,5
213,已经在卫生间的墙上用起来了，本来有一个插座，但是插了暖水宝之后，三眼的插座就没法用了，现在这样方便很多，而且安全,5
214,插排背面有螺丝固定卡槽，所以可以固定到墙面上。而且各插孔位置间距非常大，适合各型大尺寸插头，不错！,5
215,喜欢分控的插排，比较方便，不愧是大品牌，质量很好,5
216,暂时用着不错，挺好用的，性价比很高，希望可以用的久，京东自营，放心，物流超赞！！！,5
217,独立开关很方便，用了一段时间质量很好，线也够长，白色很干净，关键是很便宜呦。还有保护儿童误触碰功能。,5
218,按键稳固而灵敏，指示灯设计合理，亮度和色泽刚好，特别是插孔间距要点赞！真正做到了4孔并用（市面上很多因为插孔间距小而失去了实用性）。,5
219,飞利浦的插线板质量很好，单控使用方便，不用拔插头，外观也很漂亮，京东送货快，上午下单下午到货，买东西太方便了。,5
220,可以检测出家里电出了问题，本来显示器买了三个月就开始闪，以为是涌浪。看了故障灯，才知道家里线问题很大，赶快找电工修理了下。不错，五星好评,5
221,送货挺快的。插座很漂亮。感觉很高大上。我用在卫生间插四种电器。想开哪个开关就开哪个，很方便。,5
222,插板做工细致，质量很好，由于办公室插的电脑、打印机、路由器多，正好看到京东这款插板，没想到很大很实用！京东快递给力，服务周到。,5
223,我，飞利浦质量不错，性价比高，非常实用，控制方便,5
224,这个插线板很好用，设计非常人性化，防电手设计，家人很喜欢，而且是独立的一控一开关的，所以很喜欢，飞利浦大品牌值得信赖！谢谢,5
225,不想做总比主动了，怎么弄的空间的朋友给你力量正式比赛，国际歌很卡。质量可以。分控的安全点。,5
226,有分控开关，很方便，线长也很合适，品牌也很放心，已经使用了，情况很好，外观也好看！,5
227,很不错 够大啊 线也够长 开关的手感清脆 灵敏 值这个价钱 大爱,5
228,小小的插座，功能性很强，三个USB接口，有两孔插口和三孔插口，非常方便，美观,5
229,分控按钮和红色指示灯，使宝贝比老款宽，已经在使用，非常方便好使，保护了插头，品牌就是值得信赖，价格较其它更实惠，需要会再来。,5
230,"排查非常漂亮，插口多，线3米长满意。
新款东西比较喜欢，特别带理线功能，值得购买。
飞利浦大品牌，质量可靠，值得信任。
京东送货就是快，给快递员点赞。",5
231,用在厨房超级方便，冰箱要常年通电，其它的设备都要独立使用，用上这个排插刚刚好。而且对比之下这款内部是采用铜片结构更为安全可靠。超赞！???,5
232,经常网购，总有大量包裹要收，写评语发掉了大量时间和精力 ，有一段时间里，总是不去评价，但是又觉得好像对不住那些辛苦工作的卖家客服，仓储 ，快递员，于是写了这段话，对产品和服务五心评价已示尊重和感谢！首先产品的质量是优秀的，性价比很高的。京东快递配送绝对一流，配送员服务态度好，送货上门，希望京东再接再厉，提供更好的产品给大家，为京东点赞！！！,5
233,比想象中的大很多，长度也买短了，不过看起来很坚固好用，从京东买的东西就没失望过，服务质量都很好。,5
234,这个插排绝对超值，小城市都没有卖，京东超级给力，就是要运费，还好啦，感谢京东给我的生日礼物，十分喜欢，谢谢啦,5
235,厨房没装多孔的插座，实在不方便，买这个特别好用，固定在墙上，电饭锅、微波炉、豆浆机都可以分开控制啦,5
236,很好很强大1024一级棒，飞利浦大品牌值得信赖，质量过硬，价格公道，参加活动性价比高，功能强大，安全性有保障，期待后续使用效果。,5
237,独立开关，每一位之间的距离比普通插排要大一些，插路由器机顶盒等带变压器的插头，也完全没问题，设计非常棒,5
238,很棒，独立开关方便，插座间距够宽，机顶盒、路由器的插头完全不打架，而且做工一流，还有安全插口 ，飞利浦的产品值得选择,5
239,太高端了，这是我用过最高档的插排了，哈哈，真的很好，物有所值，很喜欢，特别喜欢飞利浦的产品，信赖京东自营！！！,5
240,"特价买的，质量非常好，与描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，京东物流服务态度很好，运送速度很快，很满意的一次购物。",5
241,这个插线板很不错，买的第二个了，每个都带插头，很方便，飞利浦的，大牌子值得信赖,5
242,家里都是飞利浦的插线板，价廉物美，质量很好，很耐用，以前买的都没有分位控制开关，这次买了分位控制开关的插线面板，家里人都说非常好用。,5
243,插排很好，买了很多，因为特别好用，安全，大公司，值得信赖，今天拍明天到货，京东配送完美无缺！,5
244,又买了一个，送货依然超快，插线板外观漂亮，带有儿童保护门实用安全，插座拔插力度适中手感不错，独立开关使用很方便，各方面很满意,5
245,非常好 空间也大 插位很合理 用料厚实 不必某牛的差 不错的好排插 一下买了三个 以后还会支持,5
246,还没破开，不过同时买的大的用起来很好，这个应该也不错。隔着包装也能看出来做工用料都很好。还有单独的开关，还有安全门，很满意。,5
247,很好的插座，线长，防雷电涌，放过载，极性检测，功能很齐，不错,5
248,飞利浦，大品牌，值得信赖，非常方便实用，单独充，一起充，都可以,5
249,买来就用了，很赞，跟公牛的质量不相上下，挺赞的一个插板实物和介绍的一致，线也够长，价格实惠质量好。塑料手感很棒，插口也多，值得推荐。,5
250,插排用料足、做工精、外观大气，插拔灵话方便，还有儿童保护，超值。京东送货，快快快！,5
251,挺好的，颜值也不错，能解决很多个插头的问题，井井有条滴，觉得线好粗啊，品牌还是值得信赖的，速度也惊人，前一天下单第二天就到了,5
252,"送货超快，凌晨下单晚上7点过就送来了
插线板外观漂亮，带有儿童保护门实用安全，插座拔插力度适中手感不错，独立开关使用很方便，各方面很满意",5
253,今年618的时候，买完了东西才发现飞利浦的插排这一个性价比超高的插排，所以这次搞活动，立马拿下，稳准狠。之前旧插排冲手机，手机发热，这个插排手机一点都不热。快递依然给力，快到吓人。京东加油。明年钱包鼓了就多买点。,5
254,快递非常给力！家里的接线板都应该更换了，关注了一阵子，看见优惠马上下单买了好几个，东西很不错，每个都有开关很方便，线长度也合适，特别满意！,5
255,分位控制，很喜欢这点，不用来回拔插头了。做工，质量也非不错，接缝都非常的均匀,5
256,这是活动的时候买的，?嘿嘿，双十一买的、嘿嘿，京东快递也很快！?嘿嘿！超级便宜，很实惠，！哈哈?！比之前买的都便宜，！这次给公司采购买了一些，嘎嘎！够用一阵子了！！配电盘需要更换一些，这次买的质量也好！之前用过，所以一直想再买！下次采购还会继续买的、囤货！?比较实惠的一次采购！！?嘿嘿！很开心！！以后一定还会再来采购的！?嘿嘿?！哈哈?！！！,5
257,飞利浦插板大品牌，尤其是每个插孔都可以分控，用起来很方便。京东自营发货很及时，物流配送给力。好评！,5
258,第二次购买了，快递给力，第二天到货，飞利浦大品牌，每个插口都有开关，控制起来方便安全，非常满意,5
259,不错啊！质量好，价格也便宜。外观，手感都不错。家里已经很多插线板了。还是订了3个。这次装修很多活在单元门外做的。正好用上。,5
260,他不是很喜欢，嗯也很别致，安全性也很强，是购物非常的满插排质量很好，非常满意，安全系数很强,5
261,不错，试了一下，有防护板的插口也很轻松就能插入，不需要太费力，线也够长正合适用，做工细致，背后有挂口可以固定位置,5
262,已经使用上了，各电器互不伤害，很好，很好！信任飞利浦,5
263,太棒啦，质量太棒啦，可以独立控制每一个电源插座可以独立控制，每一个电源插座。,5
264,这款飞利浦防雷10孔位全长3米儿童安全插排很不错，做工精良，使用方便，易插难拔，接触很好，插排孔位够多好用，值得购买！,5
265,"基本没有认真评论过，不知浪费了多少积分，这个福利真的不错，妥妥的每次写100多字，这已经不知道N次在网.上购买东西了， 东西便宜， 质量好， 物美价廉, 买的放心又开心, 这真是买东西_上瘾的节奏啊， 根本无法停下来， 品类多， 而且齐全， 划算， 方便， 快捷， 实惠， 包装又好，没有任何破损，简直是消费者的福音， 会一直支持下去，京东可以逐不出户的懒人就能购买到的日常生活吃喝玩任何东西，真是太合适不过了。",5
266,家里的很多的电器都是飞利浦的，包括家里的空气净化器，说实话，飞利浦产品虽然涉及的层面广，但是每样东西都做的非常用心，让人放心。这款插排，每一个都有插孔都有独立的开关，材料也是阻燃材料，符合国标。,5
267,东西很好，理线的也非常棒，井井有条。喜欢，而且价格便宜。非常好,5
268,很棒，线的长度刚刚好，没有评论区说的那么短，分控设计挺方便，再也不用纠结拔插头了。给物流点赞,5
269,制作工艺精良，产品功能强大，高端大气上档次，拿到后就觉的大，非常大，喜欢,5
270,十分的实用，收到后进行压力测试，实际负载3000W，电线一点发热都没有，设计预留功率很大，非常好,5
271,分控的，用在厨房很方便，厨房大功率电器也能带起来，价格比公牛实惠，做工也可以，不错,5
272,大品牌，质量没的说，样子也很高端大气上档次，给单位买的，插孔多，能满足所需，很不错，京东自营的货物，送的很快，早上买的，下午就送到了，真的很好！,5
273,一次买了两个，做工和质感确实很棒，以前出差随身带一个飞利浦的插线板，质量就很好，这次新房电脑桌下面需要，就又买了，插拔插头比较舒服，8位足够用了，好评！,5
274,在这家店买的这款玻璃膜非常好用，价格便宜膜很好用、性价比很高。质量很强硬，不会收到货就烂了，确实是和我之前的钢化膜使用起来颇有不同，手机膜反应灵敏，手感触感很好，按照教程贴很容易上手，这款膜很好得保护着手机屏幕。膜贴开孔位置准确。还有物流很快，两天就到收到货了。,5
275,插排个头比较大，很结实，用电异常时，插排会跳闸保护。,5
276,防雷抗涌10国标插座，质量很好，外形很漂亮，还有儿童保护锁，再也不用担心插座不够用，大品牌，放心使用,5
277,可以，造型很好看，每个插孔都有独立的开关，买来放在床头用的，也没什么大功率电器。信赖飞利浦！,5
278,比款飞利浦插座功能多，分四个按扭有四个指示灯，整体分量很重，质地好，还有保修卡，很正宗，快递迅速，很满意。,5
279,还不错、挺好用的，相信飞利浦这个牌子的质量，用转换器可以让家看上去更简洁，线头太多、太杂乱的场景，让人不是很舒服！,5
280,给我的感觉是很惊艳的，选择插座这块一直都比较喜欢飞利浦这个品牌，相信在使用的过程中也会有很完美的体验。总之很好，是自己喜欢的颜色，功能也多，总之棒棒的。,5
281,插座很好，物流也快，一个插孔对应一个开关很安全，插座也很厚实，颜值也是很好的，哈哈。之前都买公牛的插座，第一次买飞利浦的，果然大牌还是不错的，希望可以很耐用哟。,5
282,收到，不错，京东自营送货快，在京东自营购物买着放心，飞利浦大品牌，防雷电功能，高端大气上档次，做工精细，办公使用，一次买了很多，正好赶上京东优惠活动。,5
283,买来备用的，有独立的分控开关是最大亮点。每个插孔接了大功率电器后，可以不在把插头了，真是方便的很。,5
284,插排很实用，避免了每次插拔电源插头，开关声音清脆而且好用，值得大家购买。,5
285,物流就是快，不错，价格也不贵，很好用，做工也不错，购物一直选择京东，一直支持！！！！！！！！,5
286,很好，插头很多，用着不错，适合各种需要，而且看起来很安全，希望质量过关。不错！,5
287,京东的本地仓送货速度很快，这一点很好，晚上订的，第2天就到了，能及时使用，这个产品感觉用的也算安全吧，已经是第3次买了，就是感觉这个设计的不怎么好,5
288,8位的性价比最高很实用，家里家用电器多的用这个很合适，一个就能解决很多问题，用着也很放心，两排行距大，挺方便的的,5
289,唱的很好，价格也很合适，这种有单独开关的，用起来比较方便，比较节约一点，用电吧，环保一些。,5
290,19.9买的大品牌的插座，还是独立开关的，完全按新国标的。线粗，铜条，耐压，阻燃，都达标。很好。,5
291,用了挺长一段时间来评论，排查口设计很合理，够开~不会前后影响，单口单开关也很合理~,5
292,飞利浦，质量非常好。独立开关很棒。插排口设计的好，插的时候容易进，有些其他牌子的插排口非常紧，插充电器时非常麻烦，放心购买吧。,5
293,"经常网购，总有大量的包裹要收感觉写要评语要
花掉了我大量的时间和精力.所以在一-段时间里,
我总是觉得好像不去评价或随便写写.但是,有点
对不住那些辛苦工作的卖家客服、仓管、老板。
于是我写下了一小段话，给我觉得能拿到我五星
好评的卖家的宝贝评价里面以示感谢和尊敬。首
先，宝贝是性比价很高的，我每次都会先试用再
评价的，虽然宝贝不一定是最最好的，但是在同
等的价位里面绝对是表现最棒的。京东的配送绝
对是一流的，送货速度快,
配送员服务态度好，
每样东西都是送货上门。希望京东能再接再励，
做得更大更强，提供更多更好的东西给大家，
和
更优质的服务。",5
294,真的很不错，质量很好，感觉比公牛的好，看评论不相信，到手了就信了，非常给力，公牛又有竞争了。下次还来买这个。,5
295,不会影响上面的两相插座，它的插头位置比较靠上，这点很好。在插座上不是很紧，拔它上面的插头时候，会把这个整个儿带下来。但是东西是很方便很好用的。独立开关更贴心。在插座上不是很紧，拔它上面的插头时候，会把这个整个儿带下来。但是东西是很方便很好用的。独立开关更贴心。,5
296,從幾年前開始，家中需要更換拖板就買飛利浦的。因為它的功能及檔次細分多。有防雷的、防電湧的，等等等等。恰好近日家中又需要更換一個新的拖板。見到這款價廉物美，就果斷出手喇。使用之下果然不錯，按鍵手感極好。插孔緊密。做工精緻。不愧為大牌子產品。,5
297,飞利浦的工业设计做的很好看！奶白色 质感也好 非常喜欢这种一个插头一个开关的！比较安全！！,5
298,东西很好 很方便 插口很紧 大品牌 做工不错 2500w 正常10a插座用起来就可以 方便的很 非常好,5
299,看起来简洁大方，单独控制用起来方便。比较厚实，感觉质量很好！线也比一般的粗,5
300,插头比较扁适合插在空间小的地方，非常喜欢，正是自己所需要的，有独立的开关，更安全！,5
301,质量不错，使用起来非常方便，独立开关！京东送货速度就是快！大品牌值得信赖！！！,5
302,还不错。插孔很多这样能为我节省很多排插。不会弄的满屋子都是线了,5
303,快递速度很快。辛苦快递员了！收到快递了，包装完好，无任何破损！凑单购买的，飞利浦插座，和绿联的音频线，绿联的数据线 延长线！很好用，好评，好评，好评！,5
304,飞利浦的排插真心不错，新家的排插几乎都是飞利浦的，很满意。这次老家要一个还是选择了飞利浦。这款很好看，外观很简洁。新国标孔位间隔也大，那个位置都有独立的开关使用很方便。,5
305,不错，外观很漂亮，还没有用相信京东自营的品质和飞利浦的质量。,5
306,很满意这款飞利浦（PHILIPS）SPS3421C/93 4位分控全长1.8米排插/插座，已经多次购买飞利浦插排了，还没出现过故障。全5好评！,5
307,东西不错，价格便宜，京东的活动就是给力。好评一个，品质好，价格又便宜。送货又快。真的还会再来。绝对的正品，只有京东是可以信赖的。我购物一直都在京东，放心，快捷，价格实惠，活动特别多。,5
308,一般这些插线板啊，插头啊，都会选择飞利浦和公牛的，质量都不错，拿在手上有分量，分控的很好用，价格也不错,5
309,不是第一次购买了，外观和质量都没得说，飞利浦值得信赖。一有活动就很值得入手。分控开关也很好用，家里的排插基本都换成这个了。京东物流没的说，非常非常快，满意。有需要还会回购。,5
310,插板比想象的大好多，不过看起来很不错，单控也很方便，固定在餐桌上，以后吃火锅什么的方便了。好评！！！,5
311,五星好评，东西是好东西，来了就用，非常好，质量可以接不少设备，质量看着不错！下次还来买买买！要的就是这样的质量这样的插板。,5
312,这个也是超值了，刚好能使用银行卡优惠十块钱，用起来是非常方便，每个都有独立开关，这个价格超值了。如果能有保险，开关，那就更好了，超负荷的时候可以自动跳闸。,5
313,很好 物流真的非常快 服务也很好  宝贝质量很不错 优惠买的 蛮不错的哦,5
314,不错，特价时候买的，比超市便宜多了，质量很好，设计的也挺人性化，每个插头都带独立开关按键，以前买过飞利浦的插排，质量让人放心，满意。,5
315,今年6月份买过一个，音质都很好，8月份又买了3个，希望质量耐用，需要煲音一段时间，音质越听越好听！,5
316,非常好，特别适合大功率家电，家里是老线路，所以买了这个插空调，非常方便，不用老是把插头了，以后都买这个了,5
317,这个插排非常好，独立控制电源，我很喜欢，京东快递真的好快，上午拍的下午就送到了,5
318,可以单独控制每个槽位，很人性化，本来电风扇没遥控，这下可以远程控制了。产品质量很好没有廉价感，值得购买。,5
319,这个插排及双11活动真的超值，然后有四个独立开关，结果对这个独立开关导致需求不大，我倒是希望这个有四个插口，然后加一个总开关，这个就很美好，可能是这个应用需求场景不一样吧，若在厨房啊这种地方，这个插座就很合适，我自己在寝室的话就没必要这么麻烦啦，总的来说这个很不错的，这个价格非常合适。飞利浦的牌子也摆在这儿，电器还是很不错的。,5
320,很好，四个独立控制开关，很方便，安全防护很到位！飞利浦还是可以的，唯一不好的就是打开包装里面有很多的白色粉末？,5
321,用了好几天了感觉非常好用，安全方便，对这个插座还是很满意的！,5
322,每个插口都有独立的开关 很方便    插口里安全防护门  很实用                线也很粗。质量很好??,5
323,线挺长的啊功能齐全外观美丽时尚，很实用间距走够大，轻巧便携，实用安全，用料扎实不错不错,5
324,很精致，看到没？一次入手两个，囤货。有安全门，以后用得着，小孩子在家，大人也放心。京东物流点赞，昨天下单，今天上午就到了,5
325,真心不错，是正品的，插孔布置合理，利用率高，排插最大功率2500W ，完全够用。电线很粗，新国标果然不同。,5
326,质量挺好，用起来也很方便，每个插口都有开关，有效避免电器长期通电，节约用电。,5
327,这个飞利浦插线板还可以，做工不错，还防雷，有儿童安全门，插孔也多，性价比高，非常满意的购物！,5
328,本来想买个接线板，看见这款，很适合我的情况，而且是独立开关，非常好?。,5
329,插座面板足够大，六个插头四人足够使用，线缆足够长，以前采购的都是3头2米线，要多个插线板对接才能够长，现在5米的办公非常实用方便。,5
330,大品牌性价比高，设计要是在人性化一点就好。插头大了一边插了，一边就没法用呜呜。希望改进。感谢京东自营品质方便快捷，真的很方便。,5
331,再也不用担心我的插头没地方插了，键位空隙比较大，很好用，而且带防雷功能，雨天也不怕,5
332,收到两天了，收到时看着就很厚重，包装很好无破损，一个已经用上了，同时链接八台电脑，线很粗应该没问题，也足够长。我很满意。,5
333,外观高雅，功能实用，特别的大间距插孔，对于手机充电器来说很实用。很好！,5
334,颜值非常高，厨房用的，这么好看开始还不舍得放厨房用。以为没有指示灯，其实是有的，隐形的,5
335,这款插线板很好用  我非常喜欢  分格开关的设计也很有意思  喜欢  值得购买   质量很nice  点赞  ???,5
336,选择这款产品的初衷，是因为插孔错位设计让位宽加大，适合我不同规格的插座使用，另外开关按压干净利落，价格实惠，很不错，已用上。,5
337,非常的好用，飞利浦是大品牌，用起来既方便，又安全，而且外观做的非常的大气，而且是京东自营，总之满意！,5
338,飞利浦的插排做工很好，用料很足，京东发货很快，四分控方便各个电器的使用，总之，很满意。,5
339,很好很方便，从外观材质来说，有大厂风范。而且也能够很稳固的固定在墙上。不过以防万一，我还是用冰箱顶住了它。,5
340,产品很好，做工用料很值。分控的开关设计使得我以后再也不用拔插电源插头了。期望可以使用个十几二十年的时间。,5
341,上午下单，下午就收到了，商家服务，物流快递堪称一流水准，京东风格的最好体现！包装简洁明了，产品正宗高大上，非常适用，新结构4位独立开关插座，做工精细，间距大，使用非常方便，很喜欢，很满意，全五星好评！,5
342,东西不错，整体感觉很好，是正品！纵里寻她千百度，慕然回首那人却在灯火阑珊处，毫不夸张的说，产品给人的第一眼既视感就是如此。质量过硬，包装佳，卖家服务态度好，物流配送很快，物超所值。期待再次合作，商家能推出更加优秀的产品，赞一个。此评论为本人独家专评，谢绝复制和转载，谢谢！,5
343,挺好的，比想象中的大，分控四位插座，很满意，物流非常快。,5
344,这个插座真的很棒，可以分控的，比单独控制的开关好用几个档次。想让哪个插孔有电就开哪个开关。以后都要买这种分控的插座才好,5
345,京东超市的飞利浦防雷抗浪涌功率过载保护4孔位全长1.8米新国标分控接线板，安全实用。在使用飞利浦智能超功率过载保护的接线板，第一能保证在接线板上使用的电器发生过流时，就在拖线板上就断开电源；第二能保证在这个使用的拖线板其他电器能正常使用。,5
346,飞利浦的商品，从做工到用料，感觉很好，独立开关，间距较大，使用起来安全，方便，好评。,5
347,"物美价廉！没办法，插头就是多，一次买了4个插排，每个办公桌一个，8插孔，随便用。
物流也很给力，昨天下午5点下的单，今早10:30就用上了，点赞！",5
348,飞利浦大品牌值得信赖，物流很快，比平时便宜，东西还可以，口感香醇，日期很新鲜，是正品，孩子很喜欢，性价比高，五星好评哦，商家服务态度好，质量不错，快递很快，包装完整价格美丽而实惠，很满意的一次购物。。。,5
349,插板外观很漂亮，也很安全，用的时候用哪个开哪个。价格也很划算，到货也很快。推荐购买。,5
350,说实话东西很不错，整体很满意，性价比也很好，自己感觉一定比其他店铺的产品更加完美和有好的使用体验，我希望我们的店铺能越做越好，越来越大，提供更好的产品和服务。说实话挺感动的，遇到问题卖家都能很好的帮助解决，没有拖延，没有推脱，而是耐心的给予解决，所以无论如何，因为一个好的产品，顾客愿意同店铺一起成长！最后，祝愿咱们店铺发大财，一年更比一年强！！！,5
351,第二天就到了，看着好大，而且孔位很多，很适合在宿舍用，价格也很优惠，四十二就入手，很值得！,5
352,很有质感，开关力度也不错没有廉价感。就是提示灯太亮了，关灯后很明显，再暗一点就完美了,5
353,非常好的插线板，质量好，式样也不错，比超市的便宜，最重要的是可以分开管理电源，特别满意  值了,5
354,质量没的说，大小也很好，数据线插线板U盘转接线这种小物件，就上京东！物美价廉，京东商品质量好，服务好，速度快！国家品牌，值得信赖！,5
