,content,score
163,买来就用上了，真的不错啊，有两个的一大一小，小的装盒子里面收起来了，物美价廉，快递很给力，自营的真心不错哈！现在只要上京东就是先看看有没有自营。,5
164,家里的插座全部都是公牛的，用十几年都还很好，信赖公牛，牌子硬，材质好，用着放心！,5
165,已经使用一个多月了，体验良好，插电的时候没有打火也没发生过任何故障。而且有独立按钮，真的挺方便的，都不需要常常拔@头了，不用的时候只需要按一下按钮就可以了。物流速度也很快，第二天就到了，点赞,5
166,很喜欢白色组合款，拿到手比较满意，质量好，简单大气，1.8米足够长满足居家需求，很实用。物流快，难得满意的一次购物,5
167,完美运行，第一次***，感觉好兴奋呀，哈哈哈，玩儿dota2和剑三都很顺畅，还没尝试单机，后续慢慢来~,5
168,"大品牌质量放心，太好用了，全家都喜欢，你值得拥有。质量非常好,与卖家描述的完全一致,非常满意,真的很喜欢,完全超出期望值,发货速度非常快,包装非常仔细、严实,物流公司服务态度很好,运送速度很快,很满意的一次购物",5
169,公牛插座老牌子，很好用，一直用公牛牌的，安全放心，物流也很快，给力！！,5
170,公牛的质量非常靠谱，用个几年都没有问题，价格，非常的低，还送货上门，不像其他快递，还要自己去取,5
171,公牛插老品牌了，价格自然也不便宜，公司使用还是要用好点的，安全一些，都是连接的电脑。质量没得说，有份量，防触电，很扎实。,5
172,还可以的，主要是接投影、音箱、偶尔给电动车充电，公牛的东西很安全，值得信赖！想下来把家里插座都换成公牛的，加油，国货！,5
173,公牛的插排越来越好看了，高大上的感觉，质量也不错，单位用电一直在用这个，放心，一盒里面2个，一个大的一个小的，赶上打折买了几盒，不错,5
174,"第一次买红牛的插座，对比了其他家的，综合来说性价比各方面还是很不错的。
物流非常、非常快，晚上8、9点下单，第二天中午送到，忒快嘞。
螺丝孔的样式很少见，自己基本上是拆不了的。
装上后，拔插的手感很不错，卡的很紧。
期待这俩插座的使用～",5
175,快递第二天就到了，很是满意京东的次日达，插座很好用，有分控感觉太好了，不用拔插头，最重要的是插头间距比较大，不会像一般的插头两边插了中间的孔根本就插不下，公牛的质量杠杠滴！,5
176,防漏电插座对于家里有养乌龟或者养鱼来说是非常必要的，防患于未然。这款插头外形小巧，使用方便，还是不错的。,5
177,公牛插座多年来给我的印象是非常低端，尤其当年那蓝白呼应的经典外观，low得不能再low，所以多年来，我一直买突破的插座。可现在的公牛一改以往的low路线，外观比突破还好看、型号更是全面丰富！看我买的2款，真的很有质感，而且还非常实用、人性化！以后就买公牛了！,5
178,非常快捷，方便，价格实惠，质量靠谱，买买买，不用犹豫，公牛品质对得起价格。,5
179,不错，非常好，公牛插座，杠杠的，值得拥有。插座就用公牛，公牛，质量好,5
180,家里的插排都是公牛牌的，单控开关，颜色也是纯白的，最喜欢的颜色，质量非常好，超级喜欢。物流也快，当天就到了。京东太给力了。,5
181,公牛安全插座超级牛，我很喜欢这个牌子和外观，我买的8+4套装的，插板的包装很精致，外观非常完美，线条很柔软，支持公牛电器，现在还在使用中，等以后再追加评论，给个五星好评吧。,5
182,不错，很漂亮，很结实，线缆确实粗实，插的时候也很容易，做工精致，期待能使用很久。,5
183,一直很信耐公牛-设计不错-也不用担心小孩用指头去插&hellip;而且公牛还能抗雷击-手感也很好-拿起来很有质感，比外面的那种好太多了,5
184,送货太快了   我大徐州也有仓库了 晚上订  第二天中午到   商品看上去就精致高档  上档次   很满意   非常满意,5
185,买的8个孔加四位国标插座套餐，比单买优惠很多，送货很快，次日送达，送货员服务态度也很好，公牛在插座领域几乎是垄断啊，几乎没别的选择，所以毫不犹豫买了公牛，一分钱一分货，相信专业，1.8米线够长，10A的电流，平时也够用了，这种插座还能防止小朋友手扣，很安全，推荐。,5
186,第二次买了，套餐有两个插座，适应不同需求，多的那个用电脑很方便。这种插座比老式的插座感觉更安全，家里有小孩必备。,5
187,"一直用公牛产品 产品很好 非常喜欢   这款带漏电保护的插座  安全 质量可靠 
京东自营就是快 给力 点赞",5
188,618搞活动买的，两个插线板加起来才50元钱，还送了雪花理线器，插线板都有防误碰的保护板，非常的安全，样式也比以前的蓝白好看多了。第二天就到了，物流非常给力。,5
189,东西的做工非常不错，很有质感，用着也放心买了两个插排一个魔方一个防过冲，好评，价钱贵质量很好，尤其喜欢防过冲那款，颜值很高，京东自营正品无疑。物流也是非常快，没有等太久，好评！,5
190,老牌子了，公牛插座质量一直都很好，家里用的都是公牛的，挺好的，安全可靠,5
191,这个组合装非常适合家用，一个插座可连接多个家用电器，比如说电脑，台灯，取暖器等，不用时可关闭电源，安全省事！,5
192,经过我的亲身体验，这家店信誉是相当地不错。宝贝的质量更像钻石一般。太感谢了! 不要以为信誉低的卖家货质量不好。我用我的亲身经历告诉大家，掌柜服务态度非常好。商品质量也非常不错。顶你了!呵呵。商品这么快就到了，还不错哦，下次来你可要优惠哦^_^真没想到网上购物还这么有意思，在卖家的指导下我终于学会了网上购物，谢谢! 老朋友。我又来你店光顾了，久了没来，生意看来还真不错哦。努力哦!,5
193,和印象中一样的好，非常实用，物美价廉，质量成色都挺新，用起来还不错，数量暂时够，不够再买，综合起来挺好,5
194,商品很棒的，手感非常好，质量也是很不错的。价格需要持续关注，买得多的话还是有差别的哈。,5
195,"快递给力，包装精美，公牛大牌，非常满意！

京东的优势就是，昨晚下单，今天就收到了，棒棒的！！白色很高大上哦！一收到就

用上了，用电的东西还是用好一点的吧，贵一点都无所谓！用的放心最重要！


买了两套，之前看朋友买的，感觉特别合适，最新款，安全系数更好！款式也好看，而且是套装，价格也不贵，正好买一套还需要交运费，所以我就直接买了两套，这么好的电源线用着也放心?值得拥有！！！",5
196,大品牌，值得信赖。家里的插线板基本上都是公牛牌子的，老品牌，值得信赖。这次买了好几种，放在家里备用。5分位的可以用在电脑周围，需要插的附件多，而且各自控制，很方便，也省电。,5
197,这个厂还非常好，看起来非常美观，而且功能非常多，用了很长时间，今天追加评价,5
198,新搬了办公室，办公室插排不够，买了两套，一套给同事，一直信赖公牛，很喜欢这个白色，干净透亮，而且边角圆滑的设计不仅不伤手，还很美观！,5
199,非常好！质量很好！非常喜欢，简约不简单，来自8848的赞同！值得拥有，家里的插线板一定要用质量好的！,5
200,包装简直大气的不得了，特别高级的样子，插座还是喜欢公牛，这种东西还是安全的好，分开开关的安全感更强，大爱,5
201,质量质感都很好，安全实用，做工好，功能布局合理，间距够大，白色简约时尚时尚，很赞，独立控制开关特别方便。,5
202,实物与图片相符，款式新颖，质量过硬，家用电器都可用，快递速度也很快，昨晚拍的，今天早上就到了，好评！,5
203,自从可以在这里买东西，送货上门，农村都可以啦，再也不用去超市大包小包的往家里搬了，真是太方便了。这里的东西日期新鲜，价格也美丽，家里人都很喜欢。带着两个孩子，不出门就可以轻松购买到需要的日用品，水果，应有尽有！,5
204,很好用的一款插座，白色显得也很干净，很喜欢，比起老款，更安全，插进去的时候也更容易，不会有卡到的感觉~,5
205,不错，商品是我喜欢的款。插排距离刚好可挨着插。以前旧款插上一个占距，另一个便隔一个插口，才可插上。每个插口间矩太紧奏。现一排都可轻松插了。很开心。,5
206,618活动够买，买了好多，打算更新换代一批，活动很给力。简单试用了一下，好用，外观漂亮，囤着留着以后用了。公牛大品牌，品质值得信赖！家人喜欢！,5
207,质量很好，床无气味，又大，还防滑！无色差，颜色耐脏！喜欢！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢热情的客服！说实在，这是我~购物来让我比较满意的一次购物。发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购质量很好，希望更多的朋友信赖，店主态度特好，优惠再多点，我会再次光顾的，除防尘袋有点味道，材质不是我喜欢的。如果是布更好点，床是挺好的，就是有点儿下陷，不过不影响使用。枕头如果大点高点更完美。总之这种折叠床设计款式很好。选了多家，看过各种样式的拆叠床和拆叠椅，最后决定选它，希望能多用几年。服务好。,5
208,太好用了，这个放在厨房使用，嗯各个电器都分别插在上面，省得再来回插，拔了，只需要把小开关开启或关闭，要系好，特别方便，真好用，而且安全性能强，家里有小孩儿的，嗯顾客可以考虑啊。,5
209,品牌的东西拿在手里就是不一样，手感很舒服，每个插孔都试过了都有电，挺好的！比实体店便宜推荐购买！,5
210,"包装精美，质量好，使用了一下，非常满意，不亏是大品牌。款式漂亮，使用方便。坚固耐用。推荐大家购买。
快递配送小哥态度和蔼可亲，送货及时，热情周到，给五星。我以后多到京东商城购物。总之，非常满意。",5
211,使用了一段时间才来评价，感觉真的很不错，上面插了好几个插头，无论是手感外观还是体验都不错的，感觉值！,5
212,为了安全，将家里所有的插座都换成了公牛插座。首先是相信公牛插座的质量可靠安全，四个插孔都分别有控制器，用起来很方便。其次，白色的颜值特别高，看起来干净整洁，很喜欢。另外表扬一下京东快递，陆小哥的服务态度很好，运送速度也很快。,5
213,这个排插套装非常好，颜值不错，喜欢这种简洁的设计，接口貌似挺结实。新装的台式机各种插头有着落了，就是各种线太多，理的不太好。京东物流棒棒的，老快了！,5
214,信任公牛这个品牌，新家买了好多，包装很好，黑色的很上档次，很重，很有分量。白色的简约大方，手感很好。插座很紧。物流也很快618到的第一件东西。,5
215,插座只用公牛，家里的墙插和排插都是公牛。质量好信得过，插座这东西别看不起眼的东西，要是不好短路或者过热短路了会带来意想不到的灾害。京东更是没的说，昨天下单，今天就到快得很，年底了很多快递早早的就停了，只有京东随时购买随时发货。,5
216,宝贝设计的很棒。我很忙没顾得上体验呢。希望公牛能做来更好更人性化的4000W大功率八位或十位分控开关插排，那样会更实用。包装是附属品，够用就行，关键还是产品质量要过硬，设计要合理实用,5
217,京东买的，物流速度很快，东西也不错，已经使用了，挺好的，质量也不错。蛮好的，使用也挺安全的，不错哟。一直买京东的东西，棒棒哒，哈哈。支持京东！！！,5
218,很不错，前天晚上电脑排插坏了，第二一早就买了这个，一个排插所有插头都搞定了，这样有开关的也很实用，不错，很喜欢,5
219,公牛的插座确实不错，这个线是3米长的，不错，而且每个插孔上面都有一个开关控制，非常方便，一直觉得公牛的东西不错呢,5
220,"很好，已经用了。质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。。。老客户了啊，希望以后有更多好东东！！！！ 超值超划算的购物体验！！！！！！！",5
221,首先，速度快的没话说，上午10点多下单，当天晚上6点多就到了。拿回来试了插孔都很好，不松不紧，其它的插排带电磁炉和电饭煲用不了很久就会坏。另外，两个公牛插排一起才*，很划算，要知道公牛插排很耐用。,5
222,东西还是很好，很不错的，京东的东西的话，一直在说，都还是挺好的，物流也挺快，头一天下单，第二天上午就到了，但是在出差，我自己都还没回来呢，东西就已经到了，然后，让快递师傅，下午再送了一趟，都还挺好，必须赞一个。,5
223,这个套餐好划算，比超市便宜多了，颜值也高，白色很好看，插孔也很多，完全够用了，线也比较长，比较粗,5
224,单个控制方便使用。质量还是不错按键弹跳分明。拔@销很流畅，不卡。总的说不错。,5
225,很好用，用料不错，以后用到的话还会来买。以前买过的某米线排用电烧水壶跳闸，一样的最大功率，这个就没有。,5
226,非常实惠，比其他地方买的便宜多了，送货又快！公牛的印象很好！做工很贴心！总之什么方面都看得出来用心在做东西！值得购买！,5
227,晚上订的，第二天上午就到了，速度真快，包装很好，很新，一大一小，摸上去手感很好。很棒的一次购物。,5
228,插头非常好，非常方便，有两个插座，很好用，也是很好看，我发现京东的插座买的非常好。都是几万人几万人买的。所以质量肯定不错。,5
229,很好的插线板，分控安全系数很高，适合家里有熊孩子的用。三米线够长，充电很方便，外形漂亮，发货物流很快，到底京东自营。,5
230,很好用，两个特别方便，插座多，不再担心不够用，线也很长。质量很好，公牛还是安全的,5
231,插排，公牛的就是质量很好，再加上是京东自营的商品，质量更是正品保障，一个放在厨房，用来厨房电器的使用，一个放在卫生间，用于大小洗衣机和暖气片以及吹风机的使用，东西很好用，很赞,5
232,这插板质量非常的不错，是正品，用起来也很放心，做工也很仔细，非常的到位，价格也很合理，有两个插板，这一下子家里面就够用了，非常非常的满意,5
233,公牛的插排设计得属于简洁风格的，很落落大方呢。使用起来也好用，每个插座都有防触电挡板，家里有宝宝真的适合。,5
234,公牛（BULL），4独立开关新国标分控插座/插线板 ，做工工艺很好，插脚都很紧，就是不一样,5
235,公牛大品牌，质量值得信赖。买个电车，单位插排很次，每次充电都有点担忧，插排质量看着用着都感觉很差。买了新的用上，很放心！,5
236,公牛插排套装特别实惠好用，家里一个就差不多四五十的样子。插排做工很细致，按钮也很有质感。买过一个小米插排特别难插进去，这个插排的插孔设计的刚好合适，很不错。,5
237,公牛的插座很不错的，毕竟专业做这个的，老牌子了，用起来放心，而且现在的插座外观都很时尚漂亮，白色看起来也特别有档次，1.8米的长度也够用了，非常好！,5
238,买来插电风扇用，试了一下，很不错，是分段开关，很愿意，京东值得信赖,5
239,"完美，本地仓,送货快,快京东,便生活。东西棒棒哒?价钱美美哒。碰上plus特价不买都觉得吃了好大亏似的。新国标更适用。有颜值，孔距增加多个插头也可以完美兼容。",5
240,正好寝室床头挂一个，桌上放一个，完美，质量上没啥可挑剔的，一分钱一分货，正好是我需要的,5
241,迫不及待的拆开，发现完全超乎我的想象，入手以后竟然这么顺滑，没有一点褶皱，这种柔顺，一摸，就知道是我想要的。喜欢这款，性价比高，公牛真的好真的好,5
242,N次购买了。把应该用的电器都安上了。保险吗。很，很精致，质量好。5星好评。,5
243,电器太多，用这个分控的插板就非常方便了。不用每次插拔插线头，很实用。质量不错，也美观。,5
244,一次过买三盒，不同规格，收货查看包装保持良好，拆开看感觉好，按钮动作很爽，材料厚实，线材也粗，很满意。,5
245,质量很好，真的很喜欢很喜欢，完全超出我的期望值，实在是太好了。一早就收到了，服务态度超级好，运送速度超级快，很满意的一次购物，以后一定会继续回购，已经介绍给亲戚朋友和同事们了。,5
246,质量不错，公牛的品牌的值得信任，价格不贵，非常的实惠，可以买两个，功能齐全，安全，非常的实用，建议大家多多购买，公牛电器，加油,5
247,公牛的家里一直在用，质量好，手感棒！线材也是新国标的，很放心，分口开关超级方便，充电器多了就需要这样子！,5
248,设计漂亮  很我的路由器颜色 卧室颜色很搭，主要是功能强大，防儿童触电   家里火锅线也没有问题  以前买过公牛的  家里用电锅也没有问题  包装也很好  接下来还会继续购买公牛的牌子  产品,5
249,很好 快递超级快 公牛值得信赖 还是新升级版本 更加安全 有防触电挡板 包装虽然有点单薄 电视个人认为没毛病 毕竟买的是产品 包装用的钱越少说明产品用的钱就越多 给你点个赞 而且套装非常合适 物美价廉 好好好,5
250,东西很好，用着很舒服，还在犹豫的朋友们不要错过了，用了一段时间感觉不错。另外，快递也很给力，很快就能收到货，很棒。,5
251,挺好的，插座信耐公牛，质量超级好，又耐用，做工也很漂亮，白色很雅致，就是放教室的地上不耐脏，好舍不得～,5
252,公牛接线、插排、拖线板等等！人所共知！老品牌了！质量超好！让人用着放心！我家使用的所有接线板全是公牛品牌！昨晚下单的新国际版8位加4位1.8组合套装，今天就到了！宝贝是新型的，更高端！更具科学性！更有质感！让人用着更放心！公牛品牌！是优质商品！谢谢商家！谢谢快递小伙儿！辛苦了！,5
253,目前很满意。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！,5
254,质量很不错的一个排插，功能齐全，质量不错，开关按键很不错，插座的插拔力很好,5
255,公牛品质不用说，一次买一箱。最重要的，防触电的插口很安全，试了下，一般小孩和力气小点都插不进去，用起来比较放心。,5
256,公牛大品牌，摸到手里的感觉都不一样，希望质量也杠杠滴,5
257,货收到了，公牛插座我一直用，家里的接线板都是公牛的，尤其是单独控制开关的接线板更方便，可以分别对使用电器进行控制，很方便！,5
258,超级好用 这个套装很实用 正好因为搬办公室没有插座 第二天就送到了 没有耽误使用 质量很好,5
259,不会发热，很好，够用，线够粗，电流能过，长度也够用,5
260,宝贝挺好的呢，家里一直用公牛的插座，最主要的是用着踏实放心，很喜欢 物流很快呢 用上了 很好 质量没的说 相信京东呢。家里大件小件都在京东了 哈哈。???,5
261,"一直不喜欢公牛插座的造型，不过这款，令我眼前一亮，新版的新国标，哈哈很不错，外形也好看，质量也有保证，之前买的飞利浦比较多，这次买个公牛的，都是比较常用的品牌，希望能对得起期待吧。
线材只有1.8米，不知道够不够用的。",5
262,我收到产品啦，质量非常好，满意，物超所值，物美价廉，客服的态度也很好，有问必答赞一个，发货速度快，包装非常仔细、严实，快递员服务态度很好，总之，很满意的一次购物！！真的，非常好，打开包装惊艳到了，各种高大上，比实体店便宜多了好吧！整个过程非常满意，无论是服务还是产品本身都5分，会推荐朋友来的，希望能推出更多优惠。很满意的一次购物，会继续光顾，期待更多折扣！！！！,5
263,插座很有厚重感，磨砂面，这款插座之间的插座空间设计很合理，以后插座之间不会那么拥挤，喜欢,5
264,买回来试用了，很好，质量也不错，用起来也很方便，然后又是分控的，开关的距离也够用，质量很好。,5
265,第二次购买了，用着很好，给电器增加了一层保护，自己用着也安全。这次电热脚盆用的，防漏电安全啊。,5
266,"一直买公牛的插排，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。",5
267,用过一段时间了。很满意。这种好像是新设计，可以防灰尘。又防触电，特别赞。价格也合理。,5
268,京东发货一流，早上拍的，下午就到了，全五分好评，公牛的质量杠杠地，不仅安全，而且耐用，推荐购买！,5
269,家里的线路稍微老了一些，特别需要漏电保护装置，家里的各种插座插头都是公牛的，大品牌值得信赖，买电器插座认准公牛，推荐购买,5
270,公牛品牌还是比较信赖的。接线板不敢随意买。套装里面有两个，做工都很不错，线很粗看着比较安全。京东下单隔天就到了，已经用上了，很满意,5
271,公牛插排质量还是比较放心的，家里一直在用这个牌子，看到京东在做活动，还是没有忍住剁手了，买来先囤着，产品做工很精致，爱不释手。两个才50块钱，比超市里便宜好多。,5
272,红牛插座质量杠杠滴，，速度嗷嗷的，外观哒哒滴！继续加油公牛，公牛插座用着放心，继续保持高质量！,5
273,公牛大牌子！ 京东自营值得信赖～网购上京东多快好省，物流很快今天拍明天到，京东现在什么都有，买什么都方便，坚持每一单用心评价，快给京豆吧,5
274,平时家里手机充电总是容易无法掌握时间过充，这次乘6.18活动索性多买几个定时器囤和插排囤货，一直信赖公牛的品质，这款插排，外观简洁大方，质量做工精致，独立开关省电又安全，非常实用的一款定时插座！公牛大品牌质量确实没的说，国货中的精品值得信赖，京东物流特别给力，全五分好评了！,5
275,这个插排被我藏在电视后面了，看起来非常的简洁，大小正合适，就像lg的产品一样，公牛的插排正好放在lg电视的背面,5
276,很好，物有所值，信赖公牛插座，有用的到的地方还来买！！！！！！！！,5
277,非常满意的购物，在京东买东西很久了，各方面都太满意了。以后还是回来买的 公牛很好。,5
278,公牛插座很好用，很有名气，品牌非常好，品牌非常好，形象非常好，真空的还可以，真空的，还可以公主茶桌真好，真好，真好，京东购物值得信赖，京东购物值得信赖，物流也很快，物流非常给力，非常快非常快，非常快，给力给力给力，京东自营给力,5
279,插排不错 质量很好 很好看 白色的 插孔很多 很方便实用 很好 满意,5
280,一般急用的东西我都会上京东买，第二天就能到，有国内最好的快递和售后服务，收到打开包装一看，超赞，超级棒，好评，好评，5分！！！,5
281,物流速度非常快，快递送货小哥礼貌敬业，服务态度非常号。商品非常完美。商品质量很好。与卖家描述一直。物美价廉，下次还会再来。很满意的一次购物。包装非常仔细，非常严实。与卖家描述一直。总之非常满意。希望商家生意越来越好！,5
282,非常棒的插座，延长线也够长，完全够用，非常好，希望以后，一，分散性的，厂牌，能够，多一些，插座。,5
283,京东的物流还不错，公牛的牌子值得信赖，非常方便，使用起来很好，可以插好多插头。一套有两个大插板，非常合适。,5
284,挺好用的。公牛的品质值得拥有和信赖。做工精致，选材上乘，安全贴心，顾客至上。在此提个建议，希望厂商在生产插排的时候不要总是生产插孔对称的插排，其实完全可以生产不对称插口的插排，因为，对称插口的插排很多时候没用，把插口浪费了。比如我一个插排要插电视盒、路由器，这两种设备的插头是不规则的，一下就占用了四、五个插位。希望厂商要考虑这些问题。,5
285,包装完好，无破损，全新未拆封，公牛插座的质量很不错，独立分控方便使用。开关动作干脆利落，不打火花。,5
286,一次买了很多种，三孔四孔五孔各买了一个，很好用，电器不用频繁插拔，很喜欢京东超市，到货快，节省时间，不用再去超市排队结账了，方便快捷，安全可靠，赞赞赞，就是这次包装坏了点儿,5
287,公牛的品质让人放心，很不错的外观和质量，使用体验也很好?值得购买，如果以后还需要插座肯定选公牛的插座京东自营的快递也很快，第二天就到了，好评,5
288,"公牛排插质量超级赞。质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。下次需要的时候我还会再来的，希望能有更多的优惠活动。",5
289,赞?赞赞，超机快速！！！早上十点半下的单，下午三点多就派件了。真比同城速递还快！有点自己去超市买的速度，嘿嘿?。公牛的插座不用说，众所周知的质量好！一口气买了两个。一个放地板用，一个放桌上，挺喜欢的,5
290,"首先买这个选了很久，很喜欢，质量很好，要买就来这家没得说的。一直很喜欢。其次价格公道。物美价廉。再次实用，自己用的到，不白花钱。最后谁用谁知道。质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",5
291,非常好，家里都是公牛插排，质量可靠，电器的东西不能含糊，必须卖买大品牌质量好的。用着放心，这件很有性价比。点赞。,5
292,白色很好看。质量很nice。公牛品牌值得信任。一直使用这牌子的排插。质量真的是杠杠滴。线长也刚好。好评,5
293,京东老顾客了京东会员，买东西首选京东，一如既往的满意，质量超级给力，颜色款式都是我喜欢的，看中就下手，绝对不后悔，上图，过年也没有耽误，第二天就到货了，满意满意,5
294,一直以来都是喜欢【公牛】插座，不错，买一送一。。。好好，昨天就开始用了，很好。以后多些介绍朋友来买五星好评！另外一个我也是一直在用，不错！两个插座配合的不错！,5
295,物流不错，包装也挺好，大品牌，有保障，上一次49.9没有下单，这次52.9也还行，很划算，插座质量也很好，好评,5
296,京东快递值得表扬！第二天就到了。而且质量超好，比外面五金店的还要好。手感摸上去很滑，不像一般的塑胶原料，线也好粗。一句话，很精致的质量！,5
297,很不错的 10A防漏电插头 虽然热水器有一层保护 自己在家一层 心里更安全 公牛大牌子用的放心 京东自营 买着放心用着舒心,5
298,家里用了十年多的拖线板都老化了，防患于未然，全部换了！六插分控的，质量很好！,5
299,试用了，比较满意，各个开关都好用，家里的电器插拔比较麻烦，正好用带开关的插座，很满意,5
300,参加的满减活动，比预期的要高，每个按钮都很干脆，插拔也很顺畅，没有明显卡顿、费力！,5
301,公牛牌老牌，信的过，新国标插座，有儿童保护门，用电安全，又有分控开关，很实用，喜欢。,5
302,公牛的插线板一直在用，这回给家里电视柜后面换了个分控的，因为路由器各种比较的，就买了个6控的，非常棒~质量好的没得说~京东物流就是快！,5
303,质量不错，用起来很方便，五个位置都独立控制，比普通的插线板安全的多了，外观大气，值得拥有。,5
304,公牛插排质量好，耐用。分控开关的设计，可以不用拔来插去，想用哪个就用哪个，只要轻轻一按开关就可以了，非常方便。值得购买。,5
305,手感很好，颜色纯白无任何瑕疵。用插座拔插比较好插取。有儿童防触碰保护盖，整体很满意！,5
306,搞活动时买的，很划算，线很粗，质量看着非常好，用起来插头部分松紧度很好，插在别的插座上会很松的插头，在这个插排里也没事。,5
307,我为什么喜欢在京东买东西，因为京东买的东西今天下单，明天就到，所以我很喜欢京东，也是坚持了京东好多年了。这次买的这个插座，非常好，和我想的差不多，店家也很好，客服服务也很周到，以后还来他家买。,5
308,"长度用着刚刚好。三个孔用着刚刚好，两个都很满意,真得不错，做工细致，用料感觉也很厚道。",5
309,我很满意，这个插线板。特别好，我觉得非常好用,5
310,插座间隔宽 防尘格挡都是很好的设计  每个插座都试了。好用。线缆 够粗。不错,5
311,晚上下单，第二天就到了。京东的物流不得不说是真快。何况在双11这个特殊的日子。插板也很漂亮。重量都不是一般的能比的。赞,5
312,上午下单，下午就收到了，商家服务，物流快递堪称一流水准，京东风格的最好体现！包装简洁明了，产品正宗，非常适用，新国标插座，做工精细，间距大，使用非常方便，很喜欢，很满意，全五星好评！,5
313,同时买了两个插座，一个六孔的一个五孔的，非常实用，六孔的已经开始用了，这个五孔的还没来得及用，六孔的用的非常棒，这个肯定也不会差的，一直很相信品牌。,5
314,为同事们出差临时办公买的，3米线足够长了，六孔且独立开关控制，很方便也很安全，2人一组可以保证1人一台电脑主机一台显示器和一部手机充电的常规使用。,5
315,六个独立开关控制的插座，特别方便对电视、音响、电话、空调等电器的单独控制，很实用。,5
316,电视机后面的线也是乱七八糟，如果没有插线板估计会更吓人，分别控制电视和机顶盒也是既方便又安全，很满意的说,5
317,非常实用，在超市和文具店都没有买到这款，偶尔在京东看到有，立刻买了，方便得很，每个插孔都有独立的控电按钮，用哪一个用电器就把哪个开关打开，非常便捷。,5
318,公牛插座果然强大，比家里的那个拖线板的质量要好。线的手感摸上去也是比较柔软的。面板呀做什么的，做工都很好。送货速度也很快。下次有需要的话再来买。,5
319,快递太快了，当天晚上要的货，上午就到了，产品也非常好，相当满意了，我家所有的插排都是公牛的，别的我不放心，极力推荐公牛开关，这个颜色也特别的好看，双12领的卷，总京东白条付的第一次省了40元钱，才花15块多钱买了两个，实在太值了！,5
320,公牛是信得过的大品牌，赶上搞活动，一下子买了两个。3米线长，独立控制，不用担心插排上开着的没开着的电器都加着电，非常的实用。送货很快，早上下单，下午就收到了，京东的物流没的说。点赞京东，点赞商家。,5
321,公牛插座全家人都喜欢，独立开关，省去拨插，非常的方便适用，且性价比超高，安全系数也大，全换老插座為公牛，捧捧的，全五星好评哈,5
322,小的还没用，大的非常好，布局合理，不会出现三项插头插上以后双项的没地方插的尴尬情况，我这本来用了两个插排，现在这一个就搞定啦！,5
323,总体是满意的，价格不错，质量也可以的，速度非常快，省得出门去买了，非常感谢，已经多次购买了，足够用几个月了，以后有需要肯定是还会在这里买的，质量非常好，而且还正规，价格还便宜，总体就是好,5
324,很不错，质量就是好，做工很精致，官网查了是真的。,5
325,很不错，两个插排，一大一小，非常实用，价格也挺美丽，公牛的用着也放心，好评！,5
326,质量不错，外观很好，不错，整体比较满意。下次还买这个东西啊，哈哈。满意的很。不错。,5
327,感觉质量还不错 挺漂亮的 也很显干净的 具体还不知道质量怎么样能不能用住得在用段时间总体来说很好,5
328,颜值不错，送的理线器也很实用，插孔的间距中规中矩，90%都不会相互影响，如果是特别大的插头就要注意了，比如我的第一代的小米智能插座太大了，就会影响到相邻的插孔了。,5
329,套装拖线板，居然是盒装的，非常有档次感！拖线板手感非常好，不管是拿在手里的感觉还是插头插入的感觉，都恰到好处！拖线板背后还注明了具体的数据，防止一定的安全问题产生！,5
330,质量很好，模具做得很好，外观圆润，没有毛刺和注塑痕迹，外壳很硬。四个独立开关功能强大。,5
331,秒杀时候买的，才49元，超级合适，之前买过一套用着还不错，这次是回购，公牛的产品很给力，要是线再长一点就好了,5
332,特别好看，很实用，而且公牛是个牌子，使用起来感觉比较安全，有保障，收到货感觉质量手感也很好，不会很粗糙的感觉,5
333,单独开关很方便，而且相对省电，儿童安全插座，可以避免宝宝小手指戳进去，很好。,5
334,很好用，分开取电特别方便。塑料边角很圆润摸上去手感不错，开关也做得很精良，很不错推荐。,5
335,插线板非常实用，可独立开关，用于充手机，台灯合适，不知能否用大功率电器，以后还会推荐朋友使用,5
336,沙发旁边离得实在太远了而且只有一个面板，电器多了绝对不够用，公牛分控使用方便而且安全系数高！白色颜值超级高，很满意！,5
