,content,score
465,包装盒烂了就算了，就连里面的包装袋都拆开了，购买体验超差,1
466,请问印刷的防伪涂层怎么刮开，太@了,1
467,垃圾货，才用了几天 就坏了2个插口,1
468,差评，刚买几天就降价,1
469,京东真是够呛啊，买了这么多东西，一个发票开不明白，不知道到底什么意思。好几天解决不了。,1
470,**，都不够1.8米。想不到京东也出现骗人，而且还是自营的,1
471,质量太差，才用几天就坏了，肯定不是真的公牛,1
472,太差了 发票都开不了,1
473,一星给快递以及线板，差评的原因就是写的送理线器赠品没给送。,1
474,京东越来越差了！最近几件商品联系客服半天才理你，还什么plus会员，变相@钱,1
475,看见日期不好的啤酒心情瞬间不好，全差评,1
476,京东欺骗消费者，差评！,1
477,质量很差。JD自营也这么差的质量。真是佩服···,1
478,京东垃圾，我的发票呢？,1
479,京东垃圾，我的发票呢？,1
480,客服一点用也没。真垃圾。要客服有毛用,1
481,有划痕，东西还凑合，特别轻啊,1
482,京东买一个手机外壳是假的，承诺的假一赔十是骗人的，以后再也不在京东买东西了。,1
483,刚买了不到一个多星期就降价了！！！真坑！差评,1
484,&yen;50.40挺贵的 一米八的线只有一米多 唉误事！误事！因为换货很麻烦?算了,1
485,我买了你膜比就搞活动，差评滚,1
486,京东服务太太差了，就是一个中介收费平台，不负责服务，不解决问题，不处理事情，买了就上当！！,1
487,首次在网上购买公牛插座，但验证码显示查无此商品，真伪难辨啊！,1
488,线太短，总长才一米八，做工没有旧款好！,1
489,垃圾，客服服务态度差,1
490,质量太一般了,1
491,好像有点垃圾，插个光猫都过不了自动跳闸的,1
492,假货.真想不*,1
493,快递外包之后送货速度明显慢了太多   每次下班前都送不到   所谓的次日达形同虚设   失望了,1
494,线太短了,1
495,太贵了,1
496,拿个快递拿了3趟，态度还差，没有一点歉意，差评给快递员。,1
497,京东服务越来越差了，比其它电商都比不上了。垃圾,1
498,前一天买的第二天就降价了，#，一星给快递小哥了,1
499,防伪涂层是假的，我严重怀疑这个插排是假货，京东也卖假货了？,1
