,content,score
367,一颗星是给京东平台！无耻京东，勾结~，@我钱财！~不还钱，今天反而我还要还白条！气！,1
368,很重的塑料味道，看起来不怎么样，和公牛比较差太多了，以后还是买公牛的吧,1
369,这包装也真是服了，插排气味很大，插口较紧，不好插入，我得使很大劲才插的进去,1
370,这个大的品牌，居然另我太失望，三插头中间的居然是歪掉的，还好，我用手给掰正。,1
371,上面全是土，怀疑是别人退的，接线板这种东西居然装个塑料袋就送来了，塑料袋还开着口，盒子全都摔裂了，接线板上面很多划痕,1
372,专门买的10位的，结果只能用5位&hellip;&hellip;间距太小，设计真的差&hellip;&hellip;再宽3mm就好了！所以给差评！,1
373,这个货发漏了，送货也没电话，也不登记，要不是查订单信息都不知道货送了，好差。  联系了客服说要核实，等着处理，郁闷的很。,1
374,插排一般，一点不像大厂做工，份量差，塑料垃圾廉价。分控开关没有质感咔嚓咔嚓像是廉价塑料。飞利浦除了牌子还有什么？,1
375,不好，开/关的时候里面闪着火花，现在都是提心吊胆的用，特吓人，以后还是买公牛的吧，贵一点也罢。,1
376,我很奇怪了，昨天下午四点接到了快递公司的电话，没有时间去接，晚上六点多又接了第二个电话，解释了，说第二天再去接，怎么这两个电话就签收了呢？？东西并没有接到手！,1
377,一分都不想给呵呵了，本来是给家里老人换的，没想到竟然是坏的，真的是气死了，给一? 我都觉得多余了!,1
378,这个插座设计非常不合理，插口彼此之间的间距太近，插头是无法插满的。,1
379,两个排插都出现有按钮按不下去的情况，急着用，客服就只会叫你寄回去，寄回去不用时间吗？那我又停工等你吗？第一个一星送你了,1
380,买二手 瑕疵品上京东！专员死妈了！还是全家暴毙！回家火葬了！？只管宣传不管售后！？,1
381,线太细了  也没有总指示灯  需要开了分控才知道有没有电  很不方便,1
382,线太细了  也没有总指示灯  需要开了分控才知道有没有电  很不方便,1
383,产品偷工减料，产品电源线注明1.8米的实际不够米数，连插排的长度加在一起才够，产品确实偷工减料,1
384,刚刚买完第二天就降价，同样的时间同样的活动618，一天一个价格，差评差评，一星是给物流的，晚上拍的，第二天早上送到。,1
385,好一个1.8米，我身高178，拉起来还没我高。而且1.8米还加上插板的长度？？？？坑的严重。,1
386,为什么差评？订单显示可选纸质发票和电子发票，既然可选，为什么我选择了纸质发票却不给？还美名其曰环保。懂什么是契约精神不？你环保你把纸质发票选项去了啊！既然下单了就该遵守！一点诚信没有！,1
387,产品标配线长1.8米，实际只有1.5米（包含插排），偷功减料严重呀！,1
388,质量一般，与五金店买的无两样，主要是插座里有东西散落，如果有拆开不知道里面是什么东西，怕短路不敢用，如此做工真对起这个品牌。,1
389,差评，便宜无好货，一次买5个飞利浦插板，其他都可用，就这个4000W大功率的是坏的，把我手还麻了一下，懒得退了浪费时间。所以5个都给差评。,1
390,**    买来没几天其中一个插口就坏了    联系京东还给不出个合理的解释只是不停的让我退货     但**老子退货了这几天的工作怎么完成    品控属实太差了,1
391,一般般。有好几个插口必须费很大力气才能插得进，每次都搞得动静很大，用着费劲，建议考虑别的牌子,1
392,老客户了，好多东西没评价，现在来添评价&hellip;买的xps，并给好评，说好返E卡，根本没返，以后京东买的东西全差评&hellip; 大家不要喷我，要你们怎么做，客服告诉我没有这活动,1
393,京东的包装越来越烂了，塑料袋一套就送过来，这就是等于裸寄了！真是自己没花钱就不知道心疼东西！即便是几十块钱的小东西，毕竟自己今后会一直用，想到这就心里来气！,1
394,有图有真相，果断给差评！买了两个插排，其中有一个插排的螺丝开口大小不一样，而且还有拧过的痕迹！！！！差评！！！,1
395,太慢，我周六下的单，今天才到，催了单，结果客服也没给我打我电话，这是我购买快递以来的第一次给差评，真的很气愤，京东我一直信赖，结果给我来这一出，我现在快递还在门口，放着，我在上班怎么回去拿？要是丢了我一定找你说理,1
396,本来想买16A的插座，结果选错了，买了这个懒得退货了，直接又买了一个。没想到这个才3天时间降价25%，说是有赠品（一根线），不符合价保条件。虽然钱不多，但价格实在变化快，飞利浦价格策略套路太深。差评！,1
397,这个插线板用了三孔的就没法用旁边的两孔插座，两孔跟三孔挨的太近了，很浪费空间,1
398,第三方代加工的，大插板就20里面，含插板才2.9米，什么叫线长三米，商家的心不是黑的至少已经发紫了，一个星都不愿意给,1
399,出乎意料的轻，而且大的吓人！手感跟我儿子在地摊上买的10元一支的玩具*一样，指示灯部位出奇的发热。冲着飞利浦牌子买的，大失所望啊！估计什么防雷抗浪涌基本也不要指望了。就这么个玩意券后也大几十块，***了！差评给的是生产厂商，京东物流杠杠的。这么大的世界品牌，被这个山寨代工厂活活给糟蹋了！,1
400,手机不到一个月价保就申请不了了 购买页面舔着脸说30天超长价保 现在不到一个月问客服 客服告知就七天价保 你***没有那个勇气承担就不要舔着脸装B 做过的活动都不敢承认了 问客服就说没有这个活动 你们京东现在除了物流售后和服务态度简直是** 一点B脸也不要了吗,1
401,虽说是10孔的，但是并列的两排插孔，位置离得太近了，根本没法同时插，10孔只能当5孔的用，差评！,1
402,见过最牛逼得所谓&ldquo;大牌&rdquo;客服 还指望是大品牌能有保障些 这客服也是吃了屎 那么大块黑色污渍看不见？吱吱 可能是我老花眼了吧 就给我来句影响使用可以申请换货 你说两句好听的 哪怕态度好点我都不会跟你计较 这样得客服老板指望着倒闭吧 反正我是不会再买这个所谓得大牌,1
403,这个按钮设计反人类！很多充电器的头很大，所以就会盖着按钮，这样就插不进去，烂设计！！,1
404,上面全是土，怀疑是别人退的，接线板这种东西居然装个塑料袋就送来了，塑料袋还开着口，盒子全都摔裂了，接线板上面很多划痕,1
405,&ldquo;京东自营，第二天送达&rdquo;，废话。我星期五下单，星期一才送到，原定星期天送，让我在公司白等了一天，发错地址也没人通知，电话也没人接。做不到就不要承若。,1
406,双插的位置离的太近，容易互相碰到，导致看上去好几个插口却因为互相碰到而只能插个别几个！,1
407,不建议大家买这个，现在好多电器的插头都比较大 并排只能插一个，如果插头大的话，这个排插只能使用3个。,1
408,要发票没发票，明明纸质发票，电话投诉说电子发票！京准达当正常件派送，不投诉就让干等着，投诉找借口订单多、帮催促，多说两句补偿1000京豆，智    障客服，哄小孩呢！啦  几服务，啦  几物流！,1
409,插座质量特别差，材料很次，就想不明白，还99%好评，@飞利浦，你的评价敢再真一点？,1
410,这次送货速度慢就不说了，不耽误使用无所谓。收到货后，插排居然不通电，拆开一看，线都没连上！！飞利浦的就这破质量？！,1
411,京东的服务不是一般的差劲，工号31810，一个订单处理了一个多月了都没处理好。百般刁难，一个苹果手机尚未开封的手机，今天好不容易等来了答复，退货要拆包装试机，我弱弱的问一句，你们京东这服务也太差劲了吧！真后悔买了个plus会员。建议大家别来这里购物了,1
412,京东的服务不是一般的差劲，工号31810，一个订单处理了一个多月了都没处理好。百般刁难，一个苹果手机尚未开封的手机，今天好不容易等来了答复，退货要拆包装试机，我弱弱的问一句，你们京东这服务也太差劲了吧！真后悔买了个plus会员。建议大家别来这里购物了,1
413,质量非常差的开关，京东居然也让这种劣质商品上架，用不了两次就失灵，无法关闭，来回更换了7、8次，最近这次是三天前换回来的，现在又坏了！！！,1
414,作为京东老顾客今天必须差评！包装太简陋了，就不能垫点防撞，防摔的，就一个口袋装起，严重影响商品的质量?????????,1
415,这东西不可能有质量问题，我的差评给京东，不是商品。之前买的消毒柜被摔坏了，推辞不管，所以我就把没评论的东西全部给差评了，有据可查啊，我能花这么多钱在京东购物，为了一个500块的破消毒柜给你们叨叨？你们怕是逻辑有问题，自己摔坏了就承认，京东真丢人。,1
416,这东西不可能有质量问题，我的差评给京东，不是商品。之前买的消毒柜被摔坏了，推辞不管，所以我就把没评论的东西全部给差评了，有据可查啊，我能花这么多钱在京东购物，为了一个500块的破消毒柜给你们叨叨？你们怕是逻辑有问题，自己摔坏了就承认，京东真丢人。,1
417,垃圾，一点也不好用，有必要每个插孔对应一个开关，一个插排搞四个开关，有毛病吧。而且插孔看起来八个，其实只有四个可用。我又得买一个。,1
418,买的时候问商家说可以家里充电，无线的，等我收到货是汽车插头，商家说换货，京东安排人上门收件，n天了没有人联系我，短信发地址让我发货给商家，圆通快递，中通快递不让用，现在没有人管了，差评差评。,1
419,质量撇，买了3个，其中一个第一用就没电。所谓大品牌PHILIPS就这个质量，极度失望。,1
420,你真会玩，你做不起活动就别做，没有诚意的做活动，做不起199减100元的活动就别做，立马把商品价格涨了几十元。你们可真会做，这可属于期骗性的广告宣传。,1
421,说实在的，如果不是飞利浦那几个字，真怀疑是街边杂牌货。做工粗糙，按键生硬，每个插孔所需的力度都不一样，实物与图片的精致感简直无关联，有点失望,1
422,"感觉会员白买了
用了一周左右有一个开关有问题，还让我送到你们网点
我要是有这么多时间我就实体店买了
差评，
差评，
气人",1
423,包装很简陋，就一个袋子就送过来了。凑合使用吧。。插座之间太近了。大一点插头都放不下。还有就是只有一个按钮开关，应该多几个能分开控制才好。最后说下，*哪里?,1
424,真没想到飞利浦这么大的牌子，生产出来的东西竟然这么垃圾，年前买的，没使用就回家了，过年上来发现竟然是不通电的，后面固定的螺丝也少一颗，这样的品质真的让人无语。过了七天还不给换，以后不会再买飞利浦的任何东西,1
425,差评，便宜无好货，一次买5个飞利浦插板，其他都可用，就这个4000W大功率的是坏的，把我手还麻了一下，懒得退了浪费时间。所以5个都给差评。,1
426,插空之间的距离非常不科学，太近了，9v的两个充电头都会贴在一起，很不安全。代工的真的不去进口的。体验很差。,1
427,超级短，还最大功率2.5，，#，#，#，还大品牌，这插座值三十，还不如超市19块的#。,1
428,双十一活动拍下的！到了11月19日！物流居然显示没有任何动静！就是出库等待也该有个信息提示哇！不闻不问！双十一活动购物满，可以理解后致电京东客服，回复居然是库存没有该商品了！随后给我发过来了！我居然在11月21号收到了！哈哈！如果不打电话！估计还不知道啥时候能收到！,1
429,习惯用过一段时间再评价。才一个多月的时间，其中的一个插槽就接触不良，按下去不亮了。不知道是我买到了假的飞利浦，还是本身质量就是如此？不得而知。是卖家给个说法，还是我自认倒霉？静待佳音。,1
430,质量太差，用个几次开关就坏了，售后还过了换货期，这是第一个坏了开关的插排，不想多说，点背不能怨社会,1
431,插孔设计的太近了，一边插了插头，另外一边就不能用了。看着插孔挺多，实际能用的就只有一边！,1
432,外包装磨损～就一个破袋子给我装了四个插板，一点保护措施也没有，特别差劲～而且外包装破了一个大洞，还特别脏，一看就是乱扔造成的，什么玩意,1
433,京东真的是越来越坑了，之前买的雀巢柠檬味饮品，到家发现袋子坏了，然后联系客服补发了，因为老公一直不是很喜欢这个味，所以也没拆箱，今天拆开一看，我天，原来也是坏的，只不到用胶上了，这吃喝的东西可以这么整吗？良心不会痛吗？,1
434,讨厌铜锁功能，但现在出的拖线板都有童锁功能，插都插不进，用起来很不方便，请厂家也考虑一下没有儿童的家庭吧，我只想方便的用个拖线板而已，为什么现在新出的拖线板都带童锁呢，,1
435,电源头设计的太大了 书桌预留的标准穿线孔 根本穿不过去 接线排设计的也很大 看着不够灵巧 没得公牛和小米的好用,1
436,第一次遇到这样的商品！我插排只插了电脑主机，显示器和猫，用了还不到半个月，早上开电脑，电脑突然黑屏了！一看是插排不亮了！找客服，客服告诉我他是厂家，让我联系京东售后！所谓的京东售后是货品维修？还没有退换货选项？还大品牌飞利浦呢？我连邮寄维修地址都没有，送回去维修你妹！差劲的服务！68块钱送你了好吧，祝你们68块钱可以发大财！,1
437,请飞利浦把这个设计师拉出去毙了，明显的设计缺陷，双头口离得太近了，导致没法同时使用。设计太失败了。,1
438,"设计极不合理，给大家上一幅图，看看什么叫省钱的愚蠢设计，什么叫做合理的设计。很想退掉
两个两插口离这么近干什么？！！",1
439,京东是越来越差，售后是迷一般的存在，处理了几天，问提多没搞清楚，大写的服。拉几贵宾专线,1
440,京东是越来越差，售后是迷一般的存在，处理了几天，问提多没搞清楚，大写的服。拉几贵宾专线,1
441,说好的5米，只有2米，这算啥呀？@子！包装就是一个塑料袋，担心摔坏了。,1
442,底座很松，没什么理线功能，压线到里面，上面的接线板会弹起来，电源线不是网线啊，做个卡扣会很大成本吗!,1
443,物流态度极度恶劣，去提货时，对方恶言恶语，我买东西又不是差你家钱，用的着卖气受，毛病多，如果这点服务也搞不好，还做什么电商，现在网上卖东西不差你们一家，以为做大就可以熬娇，有钱哪里可以消费，靠,1
444,京东的合肥仓库真的需要好好加强管理，包装差的一塌糊涂，什么东西都是裹个破塑料袋过来了，压的摔的一塌糊涂。另外，下单自动拆分三单，下单后显示第二天送达，过两小时其中一单显示要外地调货，等两天后送，我是办公用品，需要同时刷卡同时送达一个发票报账，于是及时联系客服，客服说取消订单，不行就拒收，还说不扣京豆，结果拆分的每单扣京豆500，我一共买了11样，你们怎么不拆成11单，这样能扣5500呢，不是第一次这样拆单又不及时送扣京豆。垃圾！！！,1
445,京东的合肥仓库真的需要好好加强管理，包装差的一塌糊涂，什么东西都是裹个破塑料袋过来了，压的摔的一塌糊涂。另外，下单自动拆分三单，下单后显示第二天送达，过两小时其中一单显示要外地调货，等两天后送，我是办公用品，需要同时刷卡同时送达一个发票报账，于是及时联系客服，客服说取消订单，不行就拒收，还说不扣京豆，结果拆分的每单扣京豆500，我一共买了11样，你们怎么不拆成11单，这样能扣5500呢，不是第一次这样拆单又不及时送扣京豆。垃圾！！！,1
446,双11借助京东平台采购星星冰箱一台，至今未发货（十天了）。多次询问商家，借口物流原因，要求买家取消订单。现在物流公司这么多，我们每天收到各种物件、快递，不知道这些是怎么过来的？下单成功，意味着购买合约已经建立，多次联系京东客服，强烈要求商家履行合约，京东也奇葩，要求买家与商家自行协商或退款。面对商家的肆意毁约，严重的不诚信。赚钱就发货，不赚钱就毁掉订单，对这种不诚信，京东竟是一丘之貉。在保护消费者权益方面，京东差的太大了。建议所有消费者不要再相信京东。,1
447,这种款式的飞利浦的质量可以说是非常一般。。飞利浦的排插灯坏掉的几率60%以上，用个一年半载就知道了。公牛也是一样。搞不明白灯都不好，为啥还做。还有飞利浦的带US毕的排插款式尽量别买，非常大的电流声，可怕，买回来没用过US毕插口。,1
448,"太小了 用稍微大点的头就只能用到5个插孔，哪怕加大1cm 也好啊 这奇葩设计！！！！  还不如买个五位的。
去年买的宽10.5cm 的就好用多了。十位双排插 宽度很重要的 ！

慎买！",1
449,"真的是！就一个塑料袋包装？运输途中但凡摔一下都会影响使用安全！而且线不够长！！那我们家用久的1.8米的插排对比一下短了一大截，放在1.8米宽的床上还差一截子！！太坑了吧！
3米的同样问题，短且包装简陋！我十几块钱买的别的牌子的插排还有个纸盒呢，就这么一个塑料袋能防摔？",1
450,大品牌，但是质量只能说马马虎虎。摇一摇，里面异响，以为是螺丝，没敢上电，打开，发现是个锡球。而且连接开关的一条线搞到螺丝孔上，被钻破了。这是极大的安全隐患，潮湿地上很容易漏电伤人。但是实在是太讨厌工牛了，选择了他，结果这质量！还说什么呢？,1
451,"这就是现在的京东啊，一直很支持，现在对你们很失望。
最起码有个防护吧，线头接触还不良。这是电啊",1
452,"Laaaji产品, 骗人的, 29刚买完就降价, 20元都不值. 但为了安全, 大家千万别买, 具体见图, 铜片和我买的另外一款10A普通插座的拆解对比!!!!!!!!! 这铜片厚度!!!!!再也不买飞利浦的插座, 一辈子黑!现在没有什么良心商家了, 我是拆了公牛的插座, 才决定买飞利浦的. 没想到, 更差, 同等条件, 大家支持国产品牌吧, 矮子里拔大个! 有什么好插排, 大家推荐一下.",1
453,"真的是！就一个塑料袋包装？运输途中但凡摔一下都会影响使用安全！而且线不够长！！那我们家用久的1.8米的插排对比一下短了一大截，放在1.8米宽的床上还差一截子！！太坑了吧！
3米的同样问题，短且包装简陋！我十几块钱买的别的牌子的插排还有个纸盒呢，就这么一个塑料袋能防摔？",1
454,"对商品包装和质量基本满意，可以打4分，但是对京东的配送承诺非常不满意，0分的节奏!双十一期间买的，网站上特意标注出来&quot;16号(含)以后送货,送满减优惠券，京豆等等),为了给你们物流减轻点压力我就选了这个选项，结果16号配送收货后才发现毛都没有，打京东客服电话，小姑娘一问三不知，只好升级到专员处理，专员知道的稍微多点，最后给补偿了10元京券，通过这个小事可以看出京东的不少问题，首先是培训不够，当前做什么优惠，促销活动难道客服都不知道，必须专员才知道?其次是没有诚信，你既然承诺了就要做到，否则就不要承诺。诚信的缺失很致命，不少企业都是因为这个原因倒闭的，不要因为你现在做大做强了就可以任意妄为了，水可载舟，亦可覆舟，用户可以选择你，同样可以抛弃你!",1
455,11月2日买的99元，前段时间公司报销上来找发票发现价格降啦一半。。。。（好多同事都在，当时特别尴尬）还是京东自营的，明明写的家电30天保价却告诉我7天保价，7天内我用得着保价么？我直接退货不就行了，谁没事天天盯着买过的东西看啊？真是拿客户当傻子玩啊？所以大家以后不要相信京东上说的各种退换货保价什么的，全都是骗人的，到时候就全考他们一张嘴来解决问题！自己还没有任何办法！京东也越来越恶心人，真想5X差评（有图有真相！大家自己看看京东是怎么糊弄人的）！！！,1
456,配送员满分，京东1分，十年京东老客户，第一次京东购物是08年，还是第三方付费的快递，也是在线支付。之后经历了快递需要7-15天提升到本地仓当天送到外地仓3天的翻天覆地变化，并且这么多年了已经养成到付刷卡的方式。从不喜欢网上绑定各种隐私信息等等，所以一直没有实名没有开PLUS，把我的多年几十万积分变为什么几千的什么什么值，行，反正也没关系，能让我购物就行。然而现在京东是玩后退吗？现在所以的东西都不能选择到付了？如果你京东没有这么点方便的话你并没有什么价格优势，你这是一点点的逼走你的老客户。,1
457,设计有大问题，两口位太靠近控制按钮，稍微正常点的充电器都会和按钮冲突，要么不能太插进插头，露一点，有触电危险，要么容易误关。很多设备还总是挡住按钮，晕失败的产品,1
458,"认真做一个评价，不黑。
这次购物体验极差！！！简单一句话解释，就是48一个的插排，我拍了俩，收了我99元，只发了一个货过来。
细节是这样，我想买俩插排，新国标10位防雷插排，48一个。我拍了俩，99元。我没算账，后来才发现俩也不应该是99而应该是96，多收了我3块钱。多收三块无所谓，但是系统显示我只拍了一个。京东明显系统错误。送货的时候我发现是一个，打电话给物流，物流不管。在购物页面联系客服，客服不管，打400电话，400不管，各种沟通，京东各种承诺给我解释。可是我等了这么久，就是没给我回一个电话！！！
选择京东，就是因为我觉得比另一个电商靠谱。但是这次购物，让我对京东彻底失望，简简单单的京东出现失误，却不给消费者解决。果断卸载京东。",1
459,东西很喜欢，就是京东捡货员垃圾,1
460,这线有一米八？,1
461,现在开始少用京东，对京东客服绝望！既当裁判，又当运动员，NB！,1
462,买东西确实要买专业一点的，这是一贸易打个牌子，随便委托一个厂生产的，做工不行，塑料袋差！远不如公牛之类的，将就用一下算了！,1
463,这个价钱稍微少一点质量没法比。铜片比公牛小很多。咬合力不行。同样是三米这个线要少30公分。飞利浦插排越来越水。一句话质量不行。,1
464,飞利浦，一般，按键很容易掉出来,1
465,呸！质量真够次的！京东客服没有喘气的！发了消息一个不回，装！,1
466,*,1
